PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
054069,01-JAN-12,31-DEC-12,Settled,21045466,52665810,6633155
054074,01-JAN-12,31-DEC-12,Settled,18998466,65659035,8289483
054075,01-JAN-12,31-DEC-12,Settled,19200696,28053125,23533349
054077,01-JAN-12,31-DEC-12,Settled,14328286,35490608,2108677
054078,01-JAN-12,31-DEC-12,Settled,16230291,29938008,4898575
054087,01-JAN-12,31-DEC-12,Settled,20847033,44545510,3466000
054089,01-JUL-12,30-JUN-13,Settled,66244363,79124123,
054093,01-JAN-12,31-DEC-12,Settled,32741382,45528693,20337561
054095,01-JAN-12,31-DEC-12,Settled,17782989,40415249,6798084
054096,01-JAN-12,31-DEC-12,Settled,23528543,35367671,11995846
054104,01-FEB-12,31-JAN-13,Settled,19161010,42830150,7381890
054110,01-AUG-12,31-JUL-13,Settled,21751229,67257712,7674308
054111,01-FEB-12,31-JAN-13,Settled,14358162,33352836,4189650
054122,01-JUL-12,30-JUN-13,Settled,251161601,240272386,29680
054123,01-JUL-12,30-JUN-13,Settled,16900146,32542337,5287572
054124,01-JUL-12,30-JUN-13,Settled,5295691,3710269,
054125,01-JUL-12,30-JUN-13,Settled,10883389,1600597,
054130,01-JAN-12,31-DEC-12,Settled,6482975,10541539,1843200
054131,01-JAN-12,31-DEC-12,Settled,33684837,63702599,19430060
054133,01-JUL-12,30-JUN-13,Settled w/Audit,155491601,145019833,642
054135,01-MAY-12,30-APR-13,Settled,10288415,15798011,
054144,01-JUL-12,30-JUN-13,Settled,15238341,14439100,15458837
054145,01-OCT-11,30-SEP-12,Settled,55929213,122299717,77720823
054146,01-JUL-12,30-JUN-13,Settled,8081548,16766143,
054147,01-SEP-12,31-AUG-13,Settled,7154162,12345750,
054148,01-JAN-12,31-DEC-12,Settled,610340,737820,
060001,01-JAN-12,31-DEC-12,Reopened,237656993,510928789,379154895
060003,01-JAN-12,31-DEC-12,Settled,146211824,276609053,168245130
060004,01-JAN-12,31-DEC-12,Settled,73616309,87649762,119558654
060006,01-JAN-12,31-DEC-12,Settled,57386967,57045085,81390788
060008,01-JUL-12,30-JUN-13,Settled,34608785,35375528,60401659
060009,01-JAN-12,31-DEC-12,Settled,295974780,732906192,617458473
060010,01-JAN-12,30-JUN-12,Settled,152108401,217395535,253510700
060010,01-JUL-12,30-JUN-13,Settled w/Audit,292305145,472032760,546920496
060011,01-JAN-12,31-DEC-12,Settled,467426635,755952431,728347906
060012,01-JUL-12,30-JUN-13,Reopened,129479912,258529653,345936545
060013,01-JUL-12,30-JUN-13,Settled,97020074,142589156,160367155
060014,01-SEP-12,31-AUG-13,Reopened,307644923,1170424221,604442140
060015,01-JUL-12,30-JUN-13,Reopened,295790802,809831852,537145064
060016,01-JUL-12,30-JUN-13,Reopened,44497092,51767698,76110753
060020,01-JUL-12,30-JUN-13,Reopened,206811556,658672002,609156497
060022,01-JAN-12,30-SEP-12,Settled,367000138,666575637,736771257
060023,01-JAN-12,31-DEC-12,Settled w/Audit,281690369,529304673,280571517
060024,01-JUL-12,30-JUN-13,Settled w/Audit,760127750,1978137282,1721628390
060027,01-JAN-12,31-DEC-12,Settled,227896565,415153666,504208101
060028,01-JAN-12,31-DEC-12,Settled,333998282,1039397174,663773035
060030,01-JAN-12,31-DEC-12,Settled,102984737,169622771,170247260
060031,01-JUL-12,30-JUN-13,Settled w/Audit,386275899,952784891,834995182
060032,01-JAN-12,31-DEC-12,Settled,195021667,665599751,551873938
060034,01-OCT-11,30-SEP-12,Settled,312968788,1259731984,722227871
060036,01-APR-12,31-MAR-13,Settled,29045608,27744660,38340495
060043,01-JAN-12,31-DEC-12,Settled,4947805,792980,2871729
060044,01-NOV-11,31-OCT-12,Settled,26614787,42968198,55873517
060049,01-OCT-11,30-SEP-12,Settled w/Audit,62937365,43137480,60635886
060054,01-MAY-12,30-APR-13,Settled,54235709,39143985,105769311
060064,01-JUL-12,30-JUN-13,Settled w/Audit,212371854,675140010,417208411
060065,01-JAN-12,31-DEC-12,Settled,100507553,374923070,364143776
060071,01-JAN-12,31-DEC-12,Settled w/Audit,46657758,35941846,77156812
060075,01-JAN-12,31-DEC-12,Settled,89787516,97533448,132134459
060076,01-JAN-12,31-DEC-12,Reopened,35532083,23895584,55986228
060096,01-NOV-11,31-OCT-12,Settled,106966402,84125600,148565126
060100,01-JAN-12,31-DEC-12,Settled,244465257,856879019,664410106
060103,01-JUL-12,30-JUN-13,Reopened,77540153,146542848,160141113
060104,01-JUL-12,30-JUN-13,As Submitted,121159521,252804782,280431109
060107,01-JUL-12,30-JUN-13,Settled,90084987,427035,142956170
060112,01-JUL-12,30-JUN-13,Reopened,220261682,999408005,567621578
060113,01-JUL-12,30-JUN-13,Settled,164969663,470732451,524224642
060114,01-JUL-12,30-JUN-13,Settled,135403351,401354558,337101543
060116,01-JAN-12,31-DEC-12,Settled,204144787,595815639,466586692
060117,01-JAN-12,31-DEC-12,Settled,15939331,22252046,37223133
060118,01-JUL-12,30-JUN-13,Reopened,36393676,51580413,70267314
060119,01-JAN-12,30-JUN-12,Reopened,105573367,192630120,149513897
060119,01-JUL-12,30-JUN-13,Settled,225926457,446421261,301771658
060124,01-JUL-12,30-JUN-13,Reopened,44308107,165707047,31384693
061300,01-JAN-12,31-DEC-12,Settled,,2107141,2843236
061301,01-JAN-12,31-DEC-12,Settled,,4645043,15058179
061302,01-JAN-12,31-DEC-12,Settled,,21055103,22784702
061303,01-JAN-12,31-DEC-12,Settled,,8162620,27698434
061304,01-JAN-12,31-DEC-12,Settled,,3877253,2621355
061305,01-JAN-12,31-DEC-12,Settled,,2289813,7665057
061306,01-JAN-12,31-DEC-12,Settled,11817869,4624715,9652814
061307,01-JAN-12,31-DEC-12,Settled,,1376693,4235507
061308,01-JUL-12,30-JUN-13,Settled,,2091765,9865822
061309,01-JAN-12,31-DEC-12,Reopened,,5094568,9618767
061310,01-JAN-12,31-DEC-12,Settled,,3933835,7907898
061311,01-JAN-12,31-DEC-12,Settled,,6309893,8712249
061312,01-JAN-12,31-DEC-12,Settled w/Audit,29214445,16516974,36379472
061313,01-JAN-12,31-DEC-12,Settled,,4012582,13723381
061314,01-JAN-12,31-DEC-12,Reopened,,17333625,27943571
061315,01-JAN-12,31-DEC-12,Settled,,4308160,20809298
061316,01-JAN-12,31-DEC-12,Settled,,12370852,15725121
061317,01-JAN-12,31-DEC-12,Settled,36027302,12701830,43246270
061318,01-JAN-12,31-DEC-12,Reopened,,1951903,17264070
061319,01-JAN-12,31-DEC-12,Reopened,,4685839,7532645
061320,01-JAN-12,31-DEC-12,Settled,,7755904,22535673
061321,01-JAN-12,31-DEC-12,Reopened,,11596169,37203897
061322,01-JAN-12,31-DEC-12,Settled,,15485539,43654691
061323,01-JAN-12,31-DEC-12,Settled,,8481034,27989666
061324,01-JAN-12,31-DEC-12,Settled,,21371241,53756275
061325,01-JAN-12,31-DEC-12,Reopened,11886228,4319680,8394649
061326,01-JAN-12,31-DEC-12,Reopened,,10263072,26114400
061327,01-JAN-12,31-DEC-12,Settled,,21153877,49643208
061328,01-JAN-12,31-DEC-12,Settled,,2420273,15672730
061991,01-JUL-12,30-JUN-13,Settled,,1720265,
062009,01-SEP-12,31-AUG-13,Settled,19709881,51673932,
062011,01-OCT-11,30-SEP-12,Settled,63547712,118863360,7852437
062012,01-JAN-12,31-DEC-12,Settled,18240455,52711137,94995
062013,01-MAY-12,30-APR-13,Settled,10836255,35618356,
062014,01-JAN-12,31-DEC-12,Settled,22587990,72879226,3735548
062015,01-OCT-11,30-SEP-12,Reopened,18706591,55947273,
062016,01-FEB-12,31-JAN-13,Settled,10635311,29676572,
062017,01-MAR-12,28-FEB-13,Settled,9404945,18076235,17030
063027,01-NOV-11,31-OCT-12,Settled,22378879,67031730,5418989
063030,01-JAN-12,31-DEC-12,Settled,11931262,19329301,2624851
063033,01-JAN-12,31-DEC-12,Settled,13857108,23936039,1332533
063301,01-JAN-12,31-DEC-12,Settled,,938072369,724244870
064001,01-JUL-12,30-JUN-13,Reopened,86808261,89962479,937799
064003,01-JUL-12,30-JUN-13,Settled,25752727,26801689,242849
064007,01-JAN-12,31-DEC-12,Settled,11314784,23827055,1320900
064009,01-JAN-12,31-DEC-12,Settled,12151986,38379870,1360
064018,01-JAN-12,31-DEC-12,Settled,8399239,19001257,
064023,01-JUL-12,30-JUN-13,Settled,7055355,16887915,
064024,01-JAN-12,31-DEC-12,Settled,12025336,36530400,1260354
064025,01-JAN-12,31-DEC-12,Settled,5089822,12665673,
064026,01-JAN-12,31-DEC-12,Settled,7213603,14294395,1592421
070001,01-OCT-11,11-SEP-12,Settled,357455189,821501800,412175516
070002,01-OCT-11,30-SEP-12,Reopened,580748474,990273564,754170132
070003,01-OCT-11,30-SEP-12,Settled w/Audit,102276589,64536800,145676409
070004,01-OCT-11,30-SEP-12,Settled,47131474,55536415,82066977
070005,01-OCT-11,30-SEP-12,Settled,190692893,510503371,348427724
070006,01-OCT-11,30-SEP-12,Settled,348429632,585247965,997110003
070007,01-OCT-11,30-SEP-12,Settled,299485733,284704762,392363276
070008,01-OCT-11,30-SEP-12,Settled,61156961,65410567,85354358
070010,01-OCT-11,30-SEP-12,Settled,333660051,756074133,573762206
070011,01-OCT-11,30-SEP-12,Settled,103089049,81680207,131533846
070012,01-OCT-11,30-SEP-12,Settled,74811092,96636399,115094967
070015,01-OCT-11,30-SEP-12,Settled,77591194,56374880,140840828
070016,01-OCT-11,30-SEP-12,Settled w/Audit,180457281,251369135,319627165
070017,01-OCT-11,30-SEP-12,Settled,198798957,210937752,259280403
070018,01-OCT-11,30-SEP-12,Settled,254865531,415094386,514844880
070019,01-OCT-11,30-SEP-12,Reopened,71322695,93101209,77401003
070020,01-OCT-11,30-SEP-12,Settled w/Audit,265522156,468421851,509607018
070021,01-OCT-11,30-SEP-12,Settled,86714057,67273997,141168844
070022,01-OCT-11,11-SEP-12,Settled w/Audit,1364748575,3227355009,2155034576
070022,12-SEP-12,30-SEP-13,Settled w/Audit,2163852752,4928110096,3619607102
070024,01-OCT-11,30-SEP-12,Settled,244367557,219425036,352734823
070025,01-OCT-11,30-SEP-12,Settled,753719308,1479238879,736190449
070027,01-OCT-11,30-SEP-12,As Submitted,152395814,193508254,298393552
070028,01-OCT-11,30-SEP-12,Settled,301979615,707327829,347494305
070029,01-OCT-11,30-SEP-12,Settled,114728468,140907288,236704395
070031,01-OCT-11,30-SEP-12,Settled,115109035,183071413,226610531
070033,01-OCT-11,30-SEP-12,Settled,389134469,521383022,579695882
070034,01-OCT-11,30-SEP-12,Settled,282271119,456558228,395729552
070035,01-OCT-11,30-SEP-12,Settled,342971634,405474918,415389485
070036,01-JUL-12,30-JUN-13,Amended,274415454,238087578,336972051
070038,01-OCT-11,30-SEP-12,Settled,32356175,13133750,12936729
070039,01-OCT-11,30-SEP-12,Settled,64147902,83700882,2659059
070040,01-OCT-11,30-SEP-12,Settled,48708443,58623042,59207
072003,01-OCT-11,30-SEP-12,Settled,67225224,159914145,35321781
072004,01-APR-12,31-MAR-13,Settled,77567490,133248995,4242220
072006,01-JUL-12,30-JUN-13,Settled,26147565,122434,
073025,01-OCT-11,30-SEP-12,Settled,25508580,27985949,31868845
073300,01-OCT-11,30-SEP-12,Reopened,,298461734,208119767
074003,01-JUL-12,30-JUN-13,Settled,245286683,1019945,
074008,01-OCT-11,30-SEP-12,Settled,31010220,28705036,27141720
074011,01-JUL-12,30-JUN-13,Settled,37981246,27651,2599344
074012,01-JUL-12,30-JUN-13,Settled,44012519,64821,3652709
074014,01-MAR-12,28-FEB-13,Settled,22299521,22757331,7490625
080001,01-JUL-12,30-JUN-13,As Submitted,1107006767,1460394302,1014023868
080003,01-JAN-12,31-DEC-12,Settled,106267879,169338400,203064917
080004,01-JUL-12,30-JUN-13,Settled,253844723,333055031,378143208
080006,01-JUL-12,30-JUN-13,Reopened,97567955,105065929,161301791
080007,01-JUL-12,30-JUN-13,Reopened,240682382,341739269,367499528
080009,01-JUL-12,30-JUN-13,Settled,92265498,121102646,146174873
082000,01-AUG-12,31-JUL-13,Settled,11939823,39680990,
083300,01-JAN-12,31-DEC-12,Reopened,,456171002,316436236
084001,01-JUL-12,30-JUN-13,Settled,25398599,21169749,152858
084002,01-JAN-12,31-DEC-12,Settled,18943633,47810330,7067480
084003,01-JAN-12,31-DEC-12,Settled,12752217,31925346,2987353
084004,01-JAN-12,31-DEC-12,Settled,10915259,23651285,4063841
090001,01-JAN-12,31-DEC-12,Settled w/Audit,306677992,906611818,561778874
090003,01-JUL-12,30-JUN-13,Reopened,251476278,350393066,256113292
090004,01-JUL-12,30-JUN-13,Settled,517845390,1125871141,728846050
090005,01-JUL-12,30-JUN-13,Settled,206845183,279091508,239817566
090006,01-JUL-12,30-JUN-13,Settled,190855178,283058872,190936270
090008,01-OCT-11,30-SEP-12,Settled w/Audit,88574544,150285502,123347202
090011,01-JUL-12,30-JUN-13,As Submitted,805904232,2089700329,881209694
092002,01-JAN-12,31-DEC-12,Settled,46674786,111839335,6003
092003,01-JAN-12,31-DEC-12,Settled,40159308,97212669,359779
093025,01-JUL-12,30-JUN-13,Settled w/Audit,67234103,90598383,21283804
093300,01-JUL-12,30-JUN-13,Settled w/Audit,,1052472471,546069083
094001,01-OCT-11,30-SEP-12,Settled,76577652,67195407,
094004,01-JAN-12,31-DEC-12,Settled,22880936,35537531,1091470
100001,01-JUL-12,30-JUN-13,Amended,430526782,1221960317,933853904
100002,01-OCT-11,30-SEP-12,Reopened,228743474,896315845,530101154
100006,01-OCT-11,30-SEP-12,Reopened,1324197972,4222053586,2481574749
100007,01-JAN-12,31-DEC-12,Reopened,1915572989,6772339405,3370270861
100008,01-OCT-11,30-SEP-12,Settled,739532798,2135550822,1195389162
100009,01-JUN-12,31-MAY-13,As Submitted,304947320,1502043415,491781604
100012,01-OCT-11,30-SEP-12,Settled,543787422,1449785322,775309244
100014,01-OCT-11,30-SEP-12,Settled,70264798,99767932,135103086
100017,01-OCT-11,30-SEP-12,Settled,352269769,738185883,498983639
100018,01-OCT-11,30-SEP-12,Settled,367964879,982270014,503502246
100019,01-OCT-11,30-SEP-12,Reopened,397212231,1102322848,563373915
100022,01-OCT-11,30-SEP-12,Settled w/Audit,1238307234,2782397480,1160005978
100023,01-OCT-11,30-SEP-12,Settled,143607039,387669937,280802569
100025,01-JUL-12,30-JUN-13,Settled,403055277,678332998,776917990
100026,01-OCT-11,31-MAR-12,Reopened,93481787,211085548,174749964
100026,01-APR-12,31-DEC-12,Reopened,147503739,332777608,253895666
100028,01-OCT-11,30-SEP-12,Settled,143313467,174160945,361014171
100029,01-JUN-12,31-MAY-13,Reopened,263930691,1305355746,689092897
100030,01-OCT-11,31-MAR-12,Settled,63404639,159093288,141376294
100030,01-APR-12,30-SEP-12,Settled,66283824,161501000,133980318
100032,01-JAN-12,31-DEC-12,Settled,210310566,821733102,372421889
100034,01-JAN-12,31-DEC-12,As Submitted,340503447,1267632210,772314231
100035,01-JAN-12,31-DEC-12,Settled,187219186,738473813,360928617
100038,01-MAY-12,30-APR-13,Settled,727300650,2089843842,1499626675
100039,01-JUL-12,30-JUN-13,Reopened,441748547,1094371537,634303759
100040,01-JUL-12,30-JUN-13,Settled,389617240,1142139149,918925465
100043,01-JAN-12,31-DEC-12,Settled,62505675,162639846,144509817
100044,01-OCT-11,30-SEP-12,Settled,273364705,809882198,726918913
100045,01-JAN-12,31-DEC-12,Settled,104424588,246505398,236808685
100046,01-JAN-12,31-DEC-12,Settled,122293786,452559886,277937414
100047,01-OCT-11,30-SEP-12,Reopened,82138033,362797203,166159492
100048,01-OCT-11,30-SEP-12,Settled,9756576,11384762,27809815
100049,01-OCT-11,30-SEP-12,Reopened,54990864,168427451,166139772
100050,01-JAN-12,31-DEC-12,Settled,51353736,143558243,90839083
100051,01-OCT-11,30-SEP-12,Settled,108419122,289490970,331825474
100052,01-OCT-11,30-SEP-12,Reopened,234498851,639294351,555606751
100053,01-JUN-12,31-MAY-13,Settled,107675591,621166800,220989611
100054,01-JUN-12,31-MAY-13,Reopened,33414300,135895247,174647010
100055,01-JAN-12,31-DEC-12,Reopened,69293908,156022698,117512651
100057,01-JAN-12,31-DEC-12,Settled,170163122,448226459,390552884
100062,01-OCT-11,30-SEP-12,Settled,284804986,892559099,604809740
100063,01-JAN-12,31-DEC-12,Settled,92079592,289480957,146106683
100067,01-JAN-12,31-DEC-12,Settled,189919640,556720340,317884357
100068,01-JAN-12,31-DEC-12,Settled,189001915,456469865,339864209
100069,01-JAN-12,31-DEC-12,Settled,88802368,262661014,190687873
100070,01-JAN-12,31-DEC-12,Reopened,142062528,631425977,424357866
100071,01-OCT-11,30-SEP-12,Reopened,102668943,784488210,492467141
100072,01-JAN-12,31-DEC-12,Settled,106838945,242477557,223138093
100073,01-JAN-12,31-DEC-12,Settled,366366245,885060075,825496253
100075,01-JAN-12,31-DEC-12,Settled,630343636,1738776205,960601726
100076,01-JAN-12,31-DEC-12,Settled,38369661,142670462,70470834
100077,01-JAN-12,31-DEC-12,Settled,114971223,576380378,351929111
100079,01-JUN-12,31-MAY-13,Settled w/Audit,,165021407,1261020322
100080,01-JUL-12,30-JUN-13,Amended,322456856,1872139606,872078928
100081,01-OCT-11,30-SEP-12,Settled,9867997,13737066,19933373
100084,01-JUL-12,30-JUN-13,Settled,197356292,571148285,289118851
100086,01-JUL-12,30-JUN-13,Settled,210665509,545140174,291086722
100087,01-OCT-11,30-SEP-12,Settled w/Audit,409090138,914098207,904524044
100088,01-OCT-11,30-SEP-12,Reopened,664422510,1519980659,1275966600
100090,01-OCT-11,30-SEP-12,Settled,187136255,526523503,314979873
100092,01-OCT-11,30-SEP-12,As Submitted,156030260,539948382,407153619
100093,01-OCT-11,30-SEP-12,As Submitted,220313941,588818725,616661173
100099,01-JAN-12,31-DEC-12,Reopened,51639742,253558587,175287761
100102,01-JUL-12,30-JUN-13,Settled,44150444,127234397,101114653
100105,01-OCT-11,30-SEP-12,Reopened,166927184,284635613,175131149
100106,01-JUN-12,31-MAY-13,Reopened,26051067,11120039,47912506
100107,01-JAN-12,31-DEC-12,Reopened,36339161,155179627,179792721
100109,01-JAN-12,31-DEC-12,Reopened,133961499,392149988,272832618
100110,01-JAN-12,31-DEC-12,Reopened,196973278,1097215074,803360953
100113,01-JUL-12,30-JUN-13,As Submitted,949344918,2119481060,982325774
100117,01-OCT-11,30-SEP-12,Settled,97711295,226195778,231370652
100118,01-JAN-12,31-DEC-12,Settled,99102501,200075524,249865039
100121,01-APR-12,31-MAR-13,Reopened,49421884,203721130,179950106
100122,01-APR-12,31-MAR-13,Reopened,65840864,380623283,441860985
100124,01-JUN-12,31-MAY-13,Reopened,48447424,157508883,244122102
100125,01-OCT-11,30-SEP-12,Reopened,196484425,406007460,378705603
100126,01-DEC-11,30-NOV-12,Settled,72730263,221922052,117095156
100127,01-JAN-12,31-DEC-12,Reopened,346690101,1011605638,650942801
100128,01-OCT-11,30-SEP-12,Amended,851053996,3295193551,1239589976
100130,01-OCT-11,30-SEP-12,Reopened,34078322,71144334,53121257
100131,01-JAN-12,31-DEC-12,Settled,243372252,1371353680,420275499
100132,01-JAN-12,31-DEC-12,Settled,75962493,198696196,182274114
100134,01-OCT-11,30-SEP-12,As Submitted,16531730,4711655,39176485
100135,01-OCT-11,30-SEP-12,Amended,422789256,865442793,734303117
100137,01-JUL-12,30-JUN-13,Reopened,100341499,687379898,448237884
100139,01-OCT-11,30-SEP-12,Settled,4287456,3690643,5729361
100140,01-OCT-11,30-SEP-12,Settled,44563533,66295932,130535001
100142,01-OCT-11,30-SEP-12,Settled,34579655,39489337,70734643
100150,01-OCT-11,30-SEP-12,Settled,58163813,182949031,159735077
100151,01-JAN-12,31-DEC-12,Settled w/Audit,351520246,632360334,385793138
100154,01-OCT-11,30-SEP-12,Settled,404416409,918841991,673235684
100156,01-NOV-11,31-OCT-12,Settled,44118483,138160015,164315892
100157,01-OCT-11,30-SEP-12,Settled,501000435,1516571818,1169373941
100161,01-JUN-12,31-MAY-13,Settled,110590660,468076217,331929129
100166,01-JAN-12,31-DEC-12,Settled,90474463,434158688,221663030
100167,01-SEP-12,31-AUG-13,As Submitted,292271686,1569189016,738896270
100168,01-JUL-12,30-JUN-13,Settled,313736439,590250318,884221612
100173,01-JAN-12,31-DEC-12,Settled,310724019,1050708754,583918137
100175,01-OCT-11,30-SEP-12,Reopened,32231407,38447396,60904453
100176,01-JAN-12,31-DEC-12,Settled,158768269,642389874,280211715
100177,01-OCT-11,30-SEP-12,Settled,115025586,184745829,247480560
100179,01-JAN-12,31-DEC-12,Settled,295244696,1650933902,753649092
100180,01-MAY-12,30-APR-13,Settled,82629451,488390169,339866293
100181,01-JAN-12,31-DEC-12,Reopened,62266778,170384713,88915750
100183,01-JAN-12,31-DEC-12,Settled,71194185,368019516,159901517
100187,01-JAN-12,31-DEC-12,Settled w/Audit,230918670,1104132406,426058716
100189,01-JAN-12,31-DEC-12,Settled,135565723,786553235,333427563
100191,01-JUL-12,30-JUN-13,Settled,148951572,899739109,394901472
100200,01-JUL-12,30-JUN-13,Settled,108507539,201507803,201495541
100204,01-MAR-12,28-FEB-13,Reopened,264633141,1579706851,923875180
100206,01-DEC-11,30-NOV-12,Settled,60040865,177699656,151785598
100209,01-JAN-12,31-DEC-12,Settled w/Audit,223960074,1521256653,517570022
100211,01-OCT-11,30-SEP-12,Settled,46289273,203849620,216805853
100212,01-SEP-12,31-AUG-13,Reopened,204054154,1037485813,611058562
100213,01-MAY-12,30-APR-13,Reopened,154628503,817226792,287112554
100217,01-OCT-11,30-SEP-12,Reopened,58704339,273025773,300081498
100220,01-OCT-11,30-SEP-12,Settled w/Audit,267159373,864140787,264128940
100223,01-JUN-12,31-MAY-13,Reopened,131403790,817087742,560868818
100224,01-MAY-12,30-APR-13,Settled,93785351,513091067,230157168
100226,01-JUL-12,30-JUN-13,Settled,192007000,1394273431,763182593
100228,01-FEB-12,31-JAN-13,Reopened,129931565,784790983,261345121
100230,01-MAY-12,30-APR-13,Settled,125204766,332767071,344993788
100231,01-JUN-12,31-MAY-13,Settled,172499478,778878502,484914772
100232,01-MAR-12,28-FEB-13,Settled,52760150,144562289,121012743
100234,01-JUL-12,30-JUN-13,Reopened,74465769,346512280,201363446
100236,01-JAN-12,31-DEC-12,Reopened,122064089,829510677,341061918
100238,01-OCT-11,30-SEP-12,Reopened,111421216,714344273,287848630
100239,01-JAN-12,31-DEC-12,Settled,47992932,214965314,126929890
100240,01-JUN-12,31-MAY-13,Settled,91327881,2269277,347470536
100242,01-FEB-12,31-JAN-13,Settled,125645574,677499778,537386873
100243,01-JAN-12,31-DEC-12,Reopened,235776789,1340391757,879463895
100244,01-OCT-11,30-SEP-12,Settled,158480889,448410221,264578013
100246,01-OCT-11,30-SEP-12,Settled w/Audit,192011021,1410775189,407664082
100248,01-MAR-12,28-FEB-13,Settled,193249200,1201523543,377789501
100249,01-JUN-12,31-MAY-13,Reopened,65238424,345383480,188253132
100252,01-MAY-12,30-APR-13,Settled,57614448,219223060,154796709
100253,01-OCT-11,30-SEP-12,Settled,164043976,418869810,414538644
100254,01-MAY-12,30-APR-13,Reopened,126209727,502423274,377698536
100255,01-JAN-12,31-DEC-12,Settled,51897160,158488690,131437304
100256,01-MAR-12,28-FEB-13,As Submitted,151173639,1048204824,361515590
100258,01-JAN-12,31-DEC-12,Settled,233931319,1199384386,445570600
100259,01-SEP-12,31-AUG-13,Settled,65173241,418481123,206340530
100260,01-OCT-11,30-SEP-12,Settled w/Audit,118525652,741863903,264711383
100264,01-MAR-12,28-FEB-13,Reopened,133439669,1029583517,396044493
100265,01-JAN-12,31-DEC-12,Settled,201550158,569533948,428885113
100266,01-OCT-11,30-SEP-12,Settled,64653245,159490159,230546100
100267,01-JAN-12,31-DEC-12,Settled,34319846,134770976,137043517
100268,01-JAN-12,31-DEC-12,Reopened,115602345,317205170,195527010
100269,01-JUN-12,31-MAY-13,Settled,119659008,596225039,331600443
100271,01-JUL-12,30-JUN-13,Reopened,,481456833,1450076889
100275,01-JAN-12,31-DEC-12,Reopened,120936976,437118934,247528480
100276,01-JUL-12,30-JUN-13,Settled,149662408,334533915,288713710
100277,01-JUL-12,30-JUN-13,Settled,50867314,67326996,5553681
100281,01-MAY-12,30-APR-13,Settled,311335601,1099869130,924522282
100284,01-JAN-12,31-DEC-12,Reopened,53527177,132033375,26604480
100285,01-MAY-12,30-APR-13,Settled,141641850,341810212,360909297
100286,01-JAN-12,31-DEC-12,Reopened,159344520,691177412,520416294
100287,01-JUN-12,31-MAY-13,Settled,135128185,428717059,387914541
100288,01-JUN-12,31-MAY-13,Reopened,225216215,967873381,325359386
100289,01-JAN-12,31-DEC-12,Reopened,167941834,446135247,401868928
100290,01-JUL-12,30-JUN-13,Settled,141627226,450703427,229271419
100291,01-OCT-11,30-SEP-12,Amended,69292094,277759195,270714217
100292,01-JUL-12,30-JUN-13,Settled,74069557,150216356,295339601
100296,01-OCT-11,30-SEP-12,Reopened,162942760,420623080,282304956
100298,01-JUL-12,30-JUN-13,Settled,109965319,102708459,123
100299,01-JAN-12,31-DEC-12,Settled,63821039,174111427,157833793
100302,01-JAN-12,31-DEC-12,Reopened,45339287,160300105,140539435
100307,01-JUL-12,30-JUN-13,Settled,162437282,494396918,304448695
100313,01-JUL-12,30-JUN-13,Reopened,18343308,5546300,23930973
100314,01-OCT-11,30-SEP-12,Settled,163169787,267606750,282713963
100315,01-OCT-11,30-SEP-12,Settled,81902552,106084641,129068872
100316,01-OCT-11,30-SEP-12,Settled,82194289,179301329,179738450
100317,17-NOV-11,30-JUN-12,Settled,4821786,5600020,
101300,01-JAN-12,31-DEC-12,Settled,,26200711,54583865
101301,01-JUL-12,30-JUN-13,Reopened,,18889288,69039492
101302,01-OCT-11,30-SEP-12,Reopened,,5855000,6129607
101303,01-JAN-12,31-DEC-12,Reopened,,3909809,12994167
101304,01-JAN-12,31-DEC-12,Reopened,,10189153,17235370
101305,01-OCT-11,30-SEP-12,Settled,,2520100,10875072
101307,01-OCT-11,30-SEP-12,Settled,,10592131,13958655
101308,01-OCT-11,30-SEP-12,Settled,20324373,10956440,52776472
101309,01-OCT-11,30-SEP-12,Reopened,,10275650,44880511
101310,01-JUL-12,30-JUN-13,Reopened,,29417652,80205808
101311,01-OCT-11,30-SEP-12,Reopened,,8405378,11385537
101312,01-JUL-12,30-JUN-13,Settled,,13366375,50531194
101313,01-OCT-11,30-SEP-12,Settled w/Audit,,22527292,107193297
101992,01-JAN-12,31-DEC-12,Settled,,952533,
101993,01-OCT-11,30-SEP-12,Reopened,,982052,
102001,01-SEP-12,31-AUG-13,As Submitted,19015814,62555012,
102003,01-JAN-12,31-DEC-12,Settled,33954308,112359340,
102009,01-SEP-12,31-AUG-13,Settled,49313370,237495262,
102010,01-SEP-12,31-AUG-13,Settled,81766890,365739181,36
102012,01-JAN-12,31-DEC-12,Settled,26742810,114590587,67206
102013,01-SEP-12,31-AUG-13,Settled,31507217,134522471,9690
102015,01-SEP-12,31-AUG-13,Settled,31325264,132164088,155807
102016,01-SEP-12,31-AUG-13,Settled,13125606,94798582,
102017,01-AUG-12,31-JUL-13,Settled,10856693,39453556,
102018,01-JUN-12,30-MAY-13,Settled,17776071,41001585,2618
102019,01-JUN-12,31-MAY-13,Reopened,8714111,35096060,
102020,01-MAR-12,28-FEB-13,Settled,15788835,30836348,
102021,01-JAN-12,31-DEC-12,Settled,15552373,61324205,5309
102022,01-AUG-12,31-JUL-13,Reopened,18469128,38756733,12612
102023,01-DEC-11,30-NOV-12,Reopened,24240899,62454741,128162
