PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
191323,01-OCT-15,30-SEP-16,As Submitted,,4530982,20099275
192007,01-OCT-15,31-AUG-16,As Submitted,6935324,21771367,
193028,01-OCT-15,30-SEP-16,As Submitted,9733797,16614083,7266398
193097,10-MAY-16,31-AUG-16,As Submitted,2064702,2077591,
194103,01-OCT-15,30-SEP-16,As Submitted,14771356,24974300,39613838
194107,01-OCT-15,30-SEP-16,As Submitted,6039929,18489000,
194112,06-OCT-15,31-DEC-15,As Submitted,919804,1152250,
200008,01-OCT-15,30-SEP-16,As Submitted,203086338,166416292,258700344
200009,01-OCT-15,30-SEP-16,As Submitted,815382147,1244348533,720354348
200019,01-OCT-15,30-SEP-16,As Submitted,224475026,154466000,337466434
200021,01-OCT-15,30-SEP-16,As Submitted,132181366,84594133,222886383
200037,01-OCT-15,30-SEP-16,As Submitted,60183153,41590196,94567111
200050,01-JUL-16,30-SEP-16,As Submitted,18868588,12915326,24690012
200063,01-OCT-15,30-SEP-16,As Submitted,106109419,80475212,127076993
201302,01-OCT-15,30-SEP-16,As Submitted,63955454,35472614,77355784
201308,01-OCT-15,30-SEP-16,As Submitted,39764000,18992521,54593260
201309,01-OCT-15,30-SEP-16,As Submitted,,13306544,64010503
201312,01-OCT-15,30-SEP-16,As Submitted,,30883792,98821470
201313,01-OCT-15,30-SEP-16,As Submitted,,10708159,46022459
201315,01-OCT-15,30-SEP-16,As Submitted,,20537141,71833181
204005,01-OCT-15,30-SEP-16,As Submitted,31401374,56753686,2589034
220001,01-OCT-15,30-SEP-16,As Submitted,149015743,159566775,314603950
220002,01-OCT-15,30-SEP-16,As Submitted,278704373,193896024,438507823
220008,01-OCT-15,30-SEP-16,As Submitted,148137367,101022664,198392064
220010,01-OCT-15,30-SEP-16,As Submitted,215106008,200847711,312859833
220012,01-OCT-15,30-SEP-16,As Submitted,407629820,413087599,706193937
220015,01-OCT-15,30-SEP-16,As Submitted,166727601,158480996,255616516
220016,01-OCT-15,30-SEP-16,As Submitted,90423098,72392653,142025778
220019,01-OCT-15,30-SEP-16,As Submitted,101420249,55873523,228741635
220024,01-OCT-15,30-SEP-16,As Submitted,118862013,79951616,210926300
220029,01-OCT-15,30-SEP-16,As Submitted,121398528,76051672,173566678
220031,01-OCT-15,30-SEP-16,As Submitted,1059376360,773316474,1414382435
220033,01-OCT-15,30-SEP-16,As Submitted,313031276,270319412,450207394
220035,01-OCT-15,30-SEP-16,As Submitted,432722070,619599105,797184353
220049,01-OCT-15,30-SEP-16,As Submitted,69409732,77112724,180564158
220050,01-OCT-15,09-SEP-16,As Submitted,23604402,7118589,33906091
220052,01-OCT-15,30-SEP-16,As Submitted,231230826,252539626,404554148
220058,01-OCT-15,30-SEP-16,As Submitted,25706794,27370127,62847359
220062,01-OCT-15,30-SEP-16,As Submitted,29868269,47330521,23725948
220063,01-OCT-15,30-SEP-16,As Submitted,408282253,395706564,692395399
220065,01-OCT-15,30-SEP-16,As Submitted,57875387,53798739,112959437
220070,01-OCT-15,30-SEP-16,As Submitted,239477403,149225524,404548891
220071,01-OCT-15,30-SEP-16,As Submitted,2186332070,4157748077,3894475005
220074,01-OCT-15,30-SEP-16,As Submitted,660909232,838293604,975771863
220075,01-OCT-15,30-SEP-16,As Submitted,186865312,39419146,388865861
220077,01-OCT-15,30-SEP-16,As Submitted,926569496,1010727821,1245473456
220083,01-OCT-15,30-SEP-16,As Submitted,79563511,33062511,146007417
220084,01-OCT-15,30-SEP-16,As Submitted,195614448,145629288,363649962
220086,01-OCT-15,30-SEP-16,As Submitted,1052480349,1213349310,1438740320
220088,01-OCT-15,30-SEP-16,As Submitted,216903030,232936686,154307706
220090,01-OCT-15,30-SEP-16,As Submitted,195036561,124427449,340918440
220095,01-OCT-15,30-SEP-16,As Submitted,90975294,50999353,176548231
220101,01-OCT-15,30-SEP-16,As Submitted,396854106,461124905,760732600
220105,01-OCT-15,30-SEP-16,As Submitted,262305710,149539073,375693574
220108,01-OCT-15,30-SEP-16,As Submitted,92291276,103451662,165699352
220110,01-OCT-15,30-SEP-16,As Submitted,1646144949,3543630445,2486685282
220116,01-OCT-15,30-SEP-16,As Submitted,600324814,760918827,867230914
220119,01-OCT-15,30-SEP-16,As Submitted,214054597,286625402,460242028
220135,01-OCT-15,30-SEP-16,As Submitted,127962035,125870844,219649222
220162,01-OCT-15,30-SEP-16,As Submitted,,103338180,2236941871
220163,01-OCT-15,30-SEP-16,As Submitted,1332878757,2131707042,2282993730
220171,01-OCT-15,30-SEP-16,As Submitted,821329167,626469240,1273005825
220177,01-OCT-15,30-SEP-16,As Submitted,35150008,8485434,49260661
221300,01-OCT-15,30-SEP-16,As Submitted,,19886475,108744676
221302,01-OCT-15,30-SEP-16,As Submitted,,13773382,57448412
221303,01-OCT-15,30-SEP-16,As Submitted,,7650700,49022642
222000,01-OCT-15,30-SEP-16,As Submitted,71004237,164041141,461132
222007,01-OCT-15,30-SEP-16,As Submitted,115458616,173330762,4649855
222047,01-OCT-15,30-SEP-16,As Submitted,26340648,59334428,11532888
222048,01-OCT-15,30-SEP-16,As Submitted,21736697,57117493,5290117
223029,01-OCT-15,30-SEP-16,As Submitted,28968687,57869635,1703424
223032,01-OCT-15,30-SEP-16,As Submitted,40275136,39098106,37160681
223034,01-OCT-15,30-SEP-16,As Submitted,135132477,160113137,133836197
223300,01-OCT-15,30-SEP-16,As Submitted,,46421435,27938933
223302,01-OCT-15,30-SEP-16,As Submitted,,1042047903,808376973
224007,01-OCT-15,30-SEP-16,As Submitted,107288679,204727899,72777254
224039,01-OCT-15,30-SEP-16,As Submitted,19549903,33557751,5428350
224041,20-NOV-15,31-DEC-15,Settled,5448314,6888600,
230021,01-OCT-15,30-SEP-16,As Submitted,314433162,349567454,517249695
230040,01-OCT-15,30-JUN-16,As Submitted,40415199,31699579,83411082
230041,01-OCT-15,30-SEP-16,As Submitted,237264784,479604968,377938924
230078,01-OCT-15,30-SEP-16,As Submitted,32858688,15039582,63993783
230080,01-OCT-15,30-SEP-16,As Submitted,71483848,57688522,177058416
230105,01-OCT-15,30-SEP-16,As Submitted,199137207,262928745,329124171
230118,01-OCT-15,30-SEP-16,As Submitted,31094826,17375583,45296371
230141,01-OCT-15,30-SEP-16,As Submitted,379571471,730778117,673560958
230167,01-OCT-15,30-SEP-16,As Submitted,276353187,387406328,538224412
230193,01-OCT-15,30-SEP-16,As Submitted,98157060,187985515,212212366
230207,01-OCT-15,30-SEP-16,As Submitted,132325210,128732243,243969763
230216,01-OCT-15,30-SEP-16,As Submitted,155761728,240492115,272919161
230227,01-OCT-15,30-SEP-16,As Submitted,260590617,407169826,448749941
230254,01-JAN-16,30-JUN-16,As Submitted,83777945,158080750,123146532
230297,01-OCT-15,30-SEP-16,As Submitted,209244388,167380308,569640552
231307,01-OCT-15,30-SEP-16,As Submitted,,5632245,23853957
231314,01-OCT-15,30-SEP-16,As Submitted,,4351505,26040823
231316,01-OCT-15,30-SEP-16,As Submitted,,7262572,41267354
231322,01-APR-16,30-JUN-16,Amended,,2706517,12237386
231337,01-OCT-15,30-SEP-16,As Submitted,,34579930,197909524
232020,01-OCT-15,30-SEP-16,As Submitted,7108622,19515499,
232026,01-JAN-16,31-DEC-16,As Submitted,8362479,19421063,
232038,01-JAN-16,31-DEC-16,As Submitted,12140136,40866647,
232039,01-OCT-15,30-SEP-16,As Submitted,6246934,13505895,
234025,01-OCT-15,30-SEP-16,As Submitted,51730313,46514831,
234026,01-OCT-15,30-SEP-16,As Submitted,68495333,56565267,
234035,01-OCT-15,30-SEP-16,As Submitted,54777655,56712483,
234041,01-OCT-15,30-SEP-16,As Submitted,83667943,71341680,
240044,01-OCT-15,30-SEP-16,As Submitted,73619698,36323990,90067888
240052,01-OCT-15,30-SEP-16,As Submitted,84248449,70752001,179575077
241305,01-OCT-15,30-SEP-16,As Submitted,,24010975,65100535
241314,01-OCT-15,30-SEP-16,As Submitted,14136894,8520599,12405191
241318,01-OCT-15,30-SEP-16,As Submitted,,3523194,16466868
241320,01-OCT-15,30-SEP-16,As Submitted,46025504,30166686,62114803
241336,01-OCT-15,30-SEP-16,As Submitted,13079203,6235163,10695435
241341,01-OCT-15,30-SEP-16,As Submitted,11874551,5164761,7134175
241342,01-OCT-15,30-SEP-16,As Submitted,23843214,10567788,20591317
241348,01-MAR-16,30-JUN-16,As Submitted,4523806,1556122,4150437
241350,01-OCT-15,30-SEP-16,As Submitted,,14597110,41884916
241364,01-OCT-15,30-SEP-16,As Submitted,43057991,25522697,61624149
241372,01-OCT-15,30-SEP-16,As Submitted,14286360,9417758,12037667
241373,01-OCT-15,30-SEP-16,As Submitted,37942625,21185872,47427261
241376,01-OCT-15,30-SEP-16,As Submitted,,11196943,37790492
241379,01-JAN-16,30-SEP-16,As Submitted,,1249641,13395253
244018,26-APR-16,30-JUN-16,As Submitted,6081092,4341499,4126665
250002,01-OCT-15,30-SEP-16,As Submitted,16138412,14408752,39092600
250006,01-OCT-15,30-SEP-16,As Submitted,47970720,58966971,158499018
250007,01-OCT-15,30-SEP-16,As Submitted,103427190,428739399,561259710
250018,01-OCT-15,30-SEP-16,As Submitted,11678433,10010554,4077530
250019,01-OCT-15,30-SEP-16,As Submitted,374078675,1615545691,1388931379
250020,01-OCT-15,30-SEP-16,As Submitted,21588618,25676440,40443628
250034,01-OCT-15,30-SEP-16,As Submitted,149357418,262448855,402518580
250036,01-OCT-15,30-SEP-16,As Submitted,25800860,13213188,46506826
250043,01-OCT-15,30-SEP-16,As Submitted,38642616,27478381,52064071
250044,01-OCT-15,30-SEP-16,As Submitted,17777645,26925184,45310052
250049,01-OCT-15,29-FEB-16,As Submitted,2141839,1488841,251943
250049,01-MAR-16,30-JUN-16,As Submitted,1782150,1436439,272002
250050,01-OCT-15,30-SEP-16,As Submitted,58111206,48280716,121710459
250057,01-OCT-15,30-SEP-16,As Submitted,61302392,47300065,165258463
250058,01-OCT-15,30-SEP-16,As Submitted,99908513,105141052,171734986
250061,01-OCT-15,30-SEP-16,As Submitted,21459222,15386328,12819364
250067,01-OCT-15,30-SEP-16,As Submitted,29705928,22920697,86916406
250072,01-OCT-15,30-SEP-16,As Submitted,132451846,647463207,581785576
250077,01-OCT-15,30-SEP-16,As Submitted,25684176,19067691,34119399
250081,01-OCT-15,30-SEP-16,As Submitted,24896834,23726995,34268035
250082,01-OCT-15,30-SEP-16,As Submitted,95823530,140059182,164112154
250084,01-OCT-15,30-SEP-16,As Submitted,56972395,200833020,219874471
250085,01-OCT-15,30-SEP-16,As Submitted,17788347,17729191,29735882
250095,01-OCT-15,30-SEP-16,As Submitted,23111949,12913096,28270309
250097,01-OCT-15,30-SEP-16,As Submitted,98697230,100015521,208826841
250099,01-OCT-15,30-SEP-16,As Submitted,89622006,145613191,178395021
250100,01-OCT-15,30-SEP-16,As Submitted,134697251,257272003,403602988
250104,01-OCT-15,30-SEP-16,As Submitted,123870366,227222500,265218507
250117,01-OCT-15,30-SEP-16,As Submitted,35346228,33491682,76045984
250138,01-OCT-15,30-SEP-16,As Submitted,102339435,356127548,641923363
250141,01-OCT-15,30-SEP-16,As Submitted,240637158,618397695,638701835
250162,01-OCT-15,30-SEP-16,As Submitted,29362856,25286972,61204995
251304,01-OCT-15,30-SEP-16,As Submitted,,23547955,16325708
251305,01-OCT-15,30-SEP-16,As Submitted,,4332732,9762640
251307,01-OCT-15,30-SEP-16,As Submitted,,11441758,12141333
251308,01-OCT-15,30-SEP-16,As Submitted,,14186755,39100532
251309,01-OCT-15,30-SEP-16,As Submitted,,8352729,23877627
251312,01-OCT-15,30-SEP-16,As Submitted,,9311921,15875098
251324,01-OCT-15,30-SEP-16,As Submitted,,4229052,17263858
251325,01-OCT-15,30-SEP-16,As Submitted,18075200,13931689,25736554
251326,01-OCT-15,30-SEP-16,As Submitted,13383042,7185439,11073498
251329,01-OCT-15,30-SEP-16,As Submitted,,2125737,4889719
251331,01-OCT-15,30-SEP-16,As Submitted,,12719960,12682483
251333,01-OCT-15,30-SEP-16,As Submitted,,13520943,15496572
251334,01-OCT-15,30-SEP-16,As Submitted,,12395988,13141662
251337,01-OCT-15,30-SEP-16,As Submitted,13881372,13249060,18995172
252012,01-OCT-15,02-AUG-16,As Submitted,10928081,56149680,
260025,01-OCT-15,30-SEP-16,As Submitted,92246560,142719117,153394494
260057,01-OCT-15,30-SEP-16,As Submitted,47567874,39693295,103076063
260094,01-OCT-15,30-SEP-16,As Submitted,127321750,220853093,375844327
260113,01-OCT-15,30-SEP-16,As Submitted,82653170,122260550,175754712
260190,01-OCT-15,30-SEP-16,As Submitted,74413434,222611427,245868121
260207,01-JAN-16,01-AUG-16,As Submitted,14252493,6194049,77329930
261302,01-OCT-15,30-SEP-16,As Submitted,18704680,8833696,20917940
261320,01-OCT-15,30-SEP-16,As Submitted,,26664309,76081081
261327,01-NOV-15,31-OCT-16,As Submitted,,10637520,35567092
261328,01-APR-16,30-JUN-16,As Submitted,,967868,4101877
261329,01-OCT-15,30-SEP-16,As Submitted,,14141860,81628342
261334,01-OCT-15,30-SEP-16,As Submitted,,2722544,9543091
261339,01-JAN-16,10-MAR-16,As Submitted,,223264,1524982
271315,01-OCT-15,30-SEP-16,As Submitted,,180,73890
271329,01-OCT-15,30-SEP-16,As Submitted,,1754996,4745398
271337,01-OCT-15,30-SEP-16,As Submitted,,1577236,8072067
271339,01-OCT-15,30-SEP-16,As Submitted,,6912,199320
281319,01-OCT-15,30-SEP-16,As Submitted,17414408,6104017,16437948
281320,01-OCT-15,30-SEP-16,As Submitted,,6999648,16462461
281330,01-OCT-15,30-SEP-16,As Submitted,,1913862,2070994
281334,01-OCT-15,30-SEP-16,As Submitted,,7986377,26921216
281336,01-OCT-15,30-SEP-16,As Submitted,34431478,21602092,32206058
281339,01-OCT-15,30-SEP-16,As Submitted,,6144902,28159392
281341,01-OCT-15,30-SEP-16,As Submitted,,5930022,19166261
281364,01-OCT-15,30-SEP-16,As Submitted,,18539115,76846143
281365,01-OCT-15,30-SEP-16,As Submitted,,7201304,14946539
290002,01-APR-16,18-MAY-16,As Submitted,1346671,541941,1710556
291313,12-OCT-15,31-DEC-15,Amended,,7322730,18304300
294003,01-NOV-15,31-OCT-16,As Submitted,10892396,31531462,1767640
300001,01-OCT-15,30-SEP-16,As Submitted,374934084,455995569,579429448
300005,01-OCT-15,30-SEP-16,As Submitted,140715661,181339066,208445742
300014,01-OCT-15,30-SEP-16,As Submitted,113369493,90658219,225203208
300020,01-OCT-15,30-SEP-16,As Submitted,171536324,197698628,318099785
300023,01-OCT-15,30-SEP-16,As Submitted,177090746,156441165,368110324
301300,01-OCT-15,30-SEP-16,As Submitted,,4607698,23436006
301301,01-OCT-15,30-SEP-16,As Submitted,,12634818,34695769
301302,01-OCT-15,30-SEP-16,As Submitted,,30372726,95374006
301303,01-OCT-15,30-SEP-16,As Submitted,,11193922,58987953
301305,01-OCT-15,30-SEP-16,As Submitted,,30026678,52974346
301306,01-OCT-15,30-SEP-16,As Submitted,31318491,18224263,51127152
301307,01-OCT-15,30-SEP-16,As Submitted,,27779917,74149025
301308,01-OCT-15,30-SEP-16,As Submitted,,6540862,42964881
301309,01-OCT-15,30-SEP-16,As Submitted,,20087278,101928022
301310,01-JAN-16,30-SEP-16,As Submitted,,15631222,45830299
301312,01-OCT-15,30-SEP-16,As Submitted,,16008510,67630356
310050,01-OCT-15,31-DEC-15,As Submitted,60431689,159165120,106235638
310064,01-JAN-16,30-JUN-16,As Submitted,269103699,1037722879,713540919
320018,01-OCT-15,30-SEP-16,As Submitted,166850037,378401819,491767878
330084,01-JAN-16,30-SEP-16,As Submitted,50680981,32821147,90761277
330140,01-JAN-16,30-JUN-16,As Submitted,261529687,421450558,245508251
330250,01-OCT-15,30-SEP-16,As Submitted,261412991,337130333,491721778
330277,01-JAN-16,30-JUN-16,As Submitted,42299001,41186087,140180168
331302,01-OCT-15,30-SEP-16,As Submitted,,6929705,35846013
340010,01-OCT-15,30-JUN-16,As Submitted,157162290,171708717,242749252
340106,01-OCT-15,30-SEP-16,As Submitted,24983957,53300706,99003760
340116,01-JAN-16,30-SEP-16,As Submitted,138460658,424996015,438943133
340119,01-JAN-16,29-FEB-16,As Submitted,13082244,17840053,40618177
340129,01-OCT-15,30-SEP-16,As Submitted,91926540,242447960,396748775
340144,01-OCT-15,30-SEP-16,As Submitted,48420468,119160330,197190581
340189,22-DEC-15,30-JUN-16,As Submitted,1911354,1661379,
341314,01-OCT-15,30-SEP-16,As Submitted,,4890889,24549968
351307,01-OCT-15,30-SEP-16,As Submitted,,2357676,7064712
351316,01-OCT-15,30-SEP-16,As Submitted,,1395529,7884872
351327,01-OCT-15,30-SEP-16,As Submitted,14503243,11092908,4659478
354004,01-OCT-15,30-SEP-16,As Submitted,23699075,55504499,19667927
360046,01-JAN-16,30-JUN-16,As Submitted,23036892,15989609,45170361
360121,01-OCT-15,30-SEP-16,As Submitted,57139584,35741675,84399282
360147,01-OCT-15,30-SEP-16,As Submitted,294630758,319525743,729844753
360211,01-JAN-16,30-JUN-16,As Submitted,91391695,113658293,181061107
360212,01-JAN-16,06-FEB-16,As Submitted,9095364,9427179,12444057
360361,01-OCT-15,30-SEP-16,As Submitted,19335321,7208793,79092432
361319,01-OCT-15,30-SEP-16,As Submitted,41503690,55306824,43018268
361327,01-OCT-15,30-SEP-16,As Submitted,,9514768,9758971
362023,01-NOV-15,31-OCT-16,As Submitted,15900419,93972079,12874
362026,01-JUN-16,31-AUG-16,As Submitted,8587082,18245584,
362032,01-OCT-15,30-SEP-16,As Submitted,6443120,14285812,
363034,01-OCT-15,30-SEP-16,As Submitted,24274368,47042291,
363038,09-JAN-16,31-AUG-16,As Submitted,11729675,15465739,
363040,29-APR-16,31-MAY-16,As Submitted,796284,1151476,
364047,01-OCT-15,30-SEP-16,As Submitted,10435081,38050500,
364055,13-MAY-16,30-JUN-16,As Submitted,2680544,698738,
370007,01-JAN-16,27-APR-16,As Submitted,1708625,516741,2382163
370014,01-OCT-15,30-SEP-16,As Submitted,60271893,389834852,405796757
370018,01-OCT-15,30-SEP-16,As Submitted,104136265,108035064,258409683
370025,01-OCT-15,30-SEP-16,As Submitted,115351120,255485568,212181926
370039,01-NOV-15,31-OCT-16,As Submitted,45643664,81894265,169939777
370040,01-JUL-16,19-SEP-16,As Submitted,4676423,3311345,7427515
370051,01-OCT-15,31-MAR-16,As Submitted,2025683,1425021,3577885
370057,01-OCT-15,30-SEP-16,As Submitted,23979394,7453637,42009631
370114,01-OCT-15,30-SEP-16,As Submitted,477000332,1060490886,718436586
370166,01-OCT-15,30-SEP-16,As Submitted,16961139,21027398,21101948
370169,01-JAN-16,24-MAY-16,As Submitted,1637770,244352,2861410
371301,01-OCT-15,30-SEP-16,As Submitted,,1759935,11024050
371305,01-OCT-15,30-SEP-16,As Submitted,,1914484,5829605
371309,01-OCT-15,30-SEP-16,As Submitted,,4011860,6186212
371311,01-OCT-15,30-SEP-16,As Submitted,,1241551,2350240
371312,01-OCT-15,30-SEP-16,As Submitted,,13836324,56383466
371314,01-OCT-15,30-SEP-16,As Submitted,,4473625,24377939
371316,01-OCT-15,30-SEP-16,As Submitted,,3207281,8856065
371318,01-OCT-15,30-SEP-16,As Submitted,,4310016,8384823
371323,01-OCT-15,30-SEP-16,As Submitted,,6746681,26700245
371324,01-OCT-15,30-SEP-16,As Submitted,,1445448,2490074
371331,01-OCT-15,30-SEP-16,As Submitted,,8347549,17314774
371333,01-OCT-15,30-SEP-16,As Submitted,,2221685,19327987
371335,01-OCT-15,30-SEP-16,As Submitted,,7538225,13935442
372021,01-JUN-16,19-AUG-16,As Submitted,2948613,5333514,
372023,01-OCT-15,30-SEP-16,As Submitted,1328160,3351520,
373026,01-OCT-15,30-SEP-16,As Submitted,8369600,11102683,2265338
380002,01-OCT-15,30-SEP-16,As Submitted,141231024,241495936,248230705
380021,01-OCT-15,30-JUN-16,As Submitted,118003711,96075606,204462033
380029,01-OCT-15,30-SEP-16,As Submitted,82432296,72363998,113492706
380050,01-OCT-15,30-SEP-16,As Submitted,180323429,229437320,303692866
380051,01-OCT-15,30-JUN-16,As Submitted,433158009,556618270,465363309
381308,01-OCT-15,30-JUN-16,As Submitted,,935142,36588665
391315,01-NOV-15,30-JUN-16,Amended,34042196,26249995,71729540
400010,01-OCT-15,30-SEP-16,As Submitted,12216487,615189,14916967
400016,01-OCT-15,30-SEP-16,As Submitted,206892082,240338083,151420943
400113,01-OCT-15,30-SEP-16,As Submitted,29039999,34211719,24002646
410001,01-OCT-15,30-SEP-16,As Submitted,130888995,93424220,175846188
410006,01-OCT-15,30-SEP-16,As Submitted,98388411,106715336,164969066
410007,01-OCT-15,30-SEP-16,As Submitted,923828640,1624685055,1521596219
410008,01-OCT-15,30-SEP-16,As Submitted,131761467,143923039,262959250
410009,01-OCT-15,30-SEP-16,As Submitted,280490474,461541963,435415338
410010,01-OCT-15,30-SEP-16,As Submitted,374744080,449099212,442177977
410012,01-OCT-15,30-SEP-16,As Submitted,339459661,589995472,632433877
410013,01-OCT-15,30-SEP-16,As Submitted,68455872,60818006,149213474
414000,01-OCT-15,30-SEP-16,As Submitted,72407861,130982003,29193973
420010,01-OCT-15,30-SEP-16,As Submitted,68684816,215944284,238747659
420011,01-OCT-15,31-DEC-15,As Submitted,3811146,3207739,13499876
420019,01-OCT-15,30-SEP-16,As Submitted,24546627,37762468,93016463
420020,01-OCT-15,30-SEP-16,As Submitted,103498368,132775449,331612288
420069,01-OCT-15,12-JUL-16,As Submitted,38087142,25753280,68051084
420070,01-OCT-15,31-DEC-15,As Submitted,45254353,63190532,86878985
420072,01-OCT-15,30-SEP-16,As Submitted,20066435,11442195,45081273
420098,01-OCT-15,30-SEP-16,As Submitted,133057824,252098118,268896925
421301,01-OCT-15,30-SEP-16,As Submitted,,9236358,55172155
431325,01-OCT-15,30-SEP-16,As Submitted,,7543809,24257044
440016,01-OCT-15,30-SEP-16,As Submitted,15992885,22093122,41448124
440033,01-OCT-15,30-SEP-16,As Submitted,47189364,91216123,206425137
440035,01-OCT-15,30-SEP-16,As Submitted,121983165,444846463,539489952
440048,01-OCT-15,30-SEP-16,As Submitted,582221701,1749327293,1071340103
440051,01-FEB-16,17-MAY-16,As Submitted,5212777,803686,14804149
440056,01-OCT-15,30-SEP-16,As Submitted,30832246,55590200,162657609
440068,01-OCT-15,30-SEP-16,As Submitted,51365452,88835620,250209154
440120,01-OCT-15,30-SEP-16,As Submitted,360849725,1167145800,1414624392
440130,01-OCT-15,30-SEP-16,As Submitted,38402167,52998208,148461914
440131,01-OCT-15,30-SEP-16,As Submitted,75810414,24947959,307382333
440147,01-OCT-15,31-MAR-16,As Submitted,959328,,230688
440153,01-OCT-15,30-SEP-16,As Submitted,26882530,57161278,135446824
440189,01-OCT-15,30-SEP-16,As Submitted,67300435,420028829,297564124
441301,01-OCT-15,30-SEP-16,As Submitted,,6953586,20700167
441305,01-OCT-15,30-SEP-16,As Submitted,,7286533,19447840
441314,01-OCT-15,30-SEP-16,As Submitted,,7538703,42582133
441318,01-JAN-16,25-JUN-16,As Submitted,,2645235,10739741
442010,01-OCT-15,30-SEP-16,As Submitted,13414194,51694490,22466
442014,01-DEC-15,30-NOV-16,As Submitted,17058036,59445709,
443033,01-OCT-15,30-SEP-16,As Submitted,8033716,15357337,
450015,01-OCT-15,30-SEP-16,As Submitted,1266238056,2257419214,3380216272
450024,01-OCT-15,30-SEP-16,As Submitted,290759101,486884338,505803617
450029,01-OCT-15,30-SEP-16,As Submitted,178416079,1001899098,729186334
450032,01-OCT-15,30-SEP-16,As Submitted,58672707,111680167,193864844
450037,01-OCT-15,30-SEP-16,As Submitted,224052483,709406244,671152950
450039,01-OCT-15,30-SEP-16,As Submitted,699529618,1035991283,1155355623
450055,01-OCT-15,30-SEP-16,As Submitted,29685358,13667879,43771670
450080,01-OCT-15,30-SEP-16,As Submitted,55203200,53986849,103875458
450085,01-OCT-15,30-SEP-16,As Submitted,20600611,11462856,37828283
450090,01-OCT-15,30-SEP-16,As Submitted,33466869,30856665,68181152
450104,01-OCT-15,30-SEP-16,As Submitted,83484686,97740140,170239789
450108,01-OCT-15,30-SEP-16,As Submitted,23419510,23517987,67527968
450132,01-OCT-15,30-SEP-16,As Submitted,243694559,510647520,418916590
450133,01-OCT-15,30-SEP-16,As Submitted,217682092,388839419,501286911
450135,01-OCT-15,30-SEP-16,As Submitted,659899221,2012313215,958385754
450137,01-OCT-15,30-SEP-16,As Submitted,308675248,642873750,355694996
450144,01-OCT-15,30-SEP-16,As Submitted,40688247,12694145,38101380
450147,01-OCT-15,30-SEP-16,As Submitted,132542842,687197061,722745732
450148,01-OCT-15,30-SEP-16,As Submitted,59397995,139649950,151398663
450152,01-OCT-15,30-SEP-16,As Submitted,95845694,175440002,278988422
450155,01-OCT-15,30-SEP-16,As Submitted,24539491,7730640,24928123
450176,01-OCT-15,30-SEP-16,As Submitted,103552220,293926730,205622680
450221,01-JUL-16,31-AUG-16,As Submitted,5043350,2298859,7791932
450236,01-OCT-15,11-JUL-16,As Submitted,39731756,32400744,55765305
450299,01-OCT-15,30-SEP-16,As Submitted,81408095,355874792,342805832
450351,01-OCT-15,30-SEP-16,Amended,40345039,59893243,115020560
450352,01-OCT-15,30-SEP-16,As Submitted,119792805,153976489,249500148
450369,01-OCT-15,30-SEP-16,As Submitted,25498976,14196728,38021497
450399,01-OCT-15,30-SEP-16,As Submitted,16988770,5880961,21181531
450419,01-OCT-15,30-SEP-16,As Submitted,31263253,40895934,94295531
450451,01-OCT-15,30-SEP-16,As Submitted,14261820,8234057,36628524
450465,01-OCT-15,30-SEP-16,As Submitted,46271444,46146970,98526889
450475,01-OCT-15,30-SEP-16,As Submitted,28941888,56533098,147731127
450498,01-OCT-15,30-SEP-16,As Submitted,9349055,1942175,16010458
450565,01-OCT-15,30-SEP-16,As Submitted,38597840,36176674,77942573
450571,01-OCT-15,30-SEP-16,As Submitted,206164914,491383953,544646692
450584,01-OCT-15,30-SEP-16,As Submitted,15229811,6436019,35449103
450587,01-OCT-15,30-SEP-16,As Submitted,58903189,130667731,219196698
450597,01-OCT-15,30-SEP-16,As Submitted,31029931,11633897,52982862
450620,01-OCT-15,30-SEP-16,As Submitted,19627778,7005340,34313293
450639,01-OCT-15,30-SEP-16,As Submitted,225186778,553041459,405041523
450654,01-OCT-15,30-SEP-16,As Submitted,27312475,14600514,28571970
450661,01-OCT-15,30-SEP-16,As Submitted,105925551,381483100,323194250
450678,01-JAN-16,31-MAY-16,As Submitted,47119254,194415695,151379012
450697,01-OCT-15,30-SEP-16,As Submitted,106170210,402628978,254078533
450698,01-OCT-15,30-SEP-16,As Submitted,9816678,3276035,8231161
450702,01-OCT-15,30-SEP-16,As Submitted,154070998,755352985,800453801
450711,01-OCT-15,30-SEP-16,As Submitted,183688266,1064380354,745955399
450730,01-OCT-15,30-SEP-16,As Submitted,129892544,216090052,202643974
450746,01-OCT-15,30-SEP-16,As Submitted,6640744,706834,7252296
450754,01-OCT-15,30-SEP-16,As Submitted,22496914,12062223,40273974
450775,01-OCT-15,30-SEP-16,As Submitted,245569046,1571766795,866146917
450779,01-OCT-15,30-SEP-16,As Submitted,212117983,615102186,333500049
450848,01-OCT-15,30-SEP-16,As Submitted,136679464,193919255,395121512
451300,01-OCT-15,30-SEP-16,As Submitted,,2701310,8435173
451301,01-OCT-15,30-SEP-16,As Submitted,,1432377,3799482
451303,01-OCT-15,30-SEP-16,As Submitted,,6796691,30887909
451306,01-OCT-15,30-SEP-16,As Submitted,,668109,7366246
451309,01-OCT-15,30-SEP-16,As Submitted,,1761703,3717171
