PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
110192,01-SEP-15,31-AUG-16,As Submitted,157707088,665165105,486568514
110194,01-JUL-15,30-JUN-16,As Submitted,20924807,18622316,34791506
110198,01-JAN-15,31-DEC-15,Amended,140626549,566707138,459779733
110200,01-JUL-15,30-JUN-16,As Submitted,62974662,145775272,68348944
110201,01-JUL-15,30-JUN-16,As Submitted,50768443,144461659,177172578
110205,01-JUL-15,30-JUN-16,As Submitted,19225082,11335359,27396818
110209,01-JAN-15,31-DEC-15,As Submitted,18112157,24983271,35663758
110215,01-JUL-15,30-JUN-16,As Submitted,235458143,572778988,825893590
110225,01-JUL-15,30-JUN-16,As Submitted,58916525,107568433,286377973
110226,01-JUL-15,30-JUN-16,As Submitted,67800681,93993999,187497886
110229,01-JUL-15,30-JUN-16,As Submitted,150568581,358820901,521035651
110230,01-SEP-15,31-AUG-16,As Submitted,113683566,206254388,208870258
110233,01-JUL-15,30-JUN-16,As Submitted,274572597,165560437,885042761
110234,01-OCT-14,30-SEP-15,As Submitted,9930421,9054164,10698034
110235,26-NOV-14,31-DEC-14,Settled,646721,1166691,
110235,01-JAN-15,31-MAY-15,As Submitted,2858474,3626564,
111300,01-AUG-15,31-JUL-16,As Submitted,13391557,7719265,16181079
111302,01-APR-15,31-MAR-16,As Submitted,,5395109,10217800
111303,01-OCT-14,30-SEP-15,As Submitted,9290931,4842742,7012111
111304,01-JUL-15,30-JUN-16,As Submitted,,8667616,13277666
111305,01-JUL-15,30-JUN-16,As Submitted,29157189,27118015,21136981
111306,01-JUL-15,30-JUN-16,As Submitted,37329660,21834452,85895840
111308,01-JUL-15,30-JUN-16,As Submitted,,1978236,9497738
111310,01-OCT-14,30-SEP-15,As Submitted,,13626294,26889348
111311,01-JAN-15,31-DEC-15,As Submitted,,4421472,22822020
111312,01-JAN-15,31-DEC-15,As Submitted,,4971064,18870440
111313,01-OCT-14,30-SEP-15,As Submitted,,4762655,17434787
111314,01-OCT-14,30-SEP-15,Amended,21683707,13230037,17521362
111316,01-JAN-15,31-DEC-15,As Submitted,11909105,6098207,13936046
111318,01-OCT-14,30-SEP-15,As Submitted,,4733945,13824450
111319,01-JAN-15,31-DEC-15,As Submitted,,13783950,35218131
111320,01-JUL-15,30-JUN-16,As Submitted,,14453834,90037101
111323,01-JAN-15,31-DEC-15,As Submitted,,200433412,175838413
111324,01-MAY-15,30-APR-16,As Submitted,20468631,15178612,20750359
111325,01-MAY-15,30-APR-16,As Submitted,,6711716,13745869
111326,01-OCT-14,30-SEP-15,As Submitted,13273172,10349764,9191089
111327,01-JUL-15,30-JUN-16,As Submitted,29826766,35615631,32105528
111328,01-AUG-15,31-JUL-16,As Submitted,,8061723,22800236
111329,01-JUL-15,30-JUN-16,As Submitted,,16964693,49445855
111330,06-NOV-14,30-JUN-15,Settled,,4852511,50899160
111330,01-JUL-15,30-JUN-16,As Submitted,,15277440,85071981
111331,01-OCT-14,30-SEP-15,As Submitted,25078886,23807838,28696259
111332,01-OCT-14,30-SEP-15,As Submitted,,13072317,16773079
111333,01-OCT-14,30-SEP-15,Amended,,9040771,18415369
111334,01-JAN-15,31-DEC-15,As Submitted,,14507257,38060115
111335,01-DEC-14,30-NOV-15,As Submitted,34201075,33585389,73657037
111336,01-JAN-15,31-DEC-15,As Submitted,,4907242,19445330
112000,01-JAN-15,31-DEC-15,Settled,8769207,12627426,
112003,01-APR-15,31-MAR-16,As Submitted,147973979,245198666,129675516
112004,01-SEP-15,27-JUN-16,As Submitted,18437696,81179823,
112005,01-SEP-15,31-AUG-16,As Submitted,10468138,33505205,
112006,01-JUL-15,30-JUN-16,As Submitted,18828806,50865222,4239
112007,01-JUL-15,30-JUN-16,As Submitted,59872565,63636980,192919644
112009,01-JAN-15,31-DEC-15,As Submitted,13269887,40949894,
112010,01-SEP-15,31-AUG-16,As Submitted,18712128,92013577,
112011,01-MAY-15,30-APR-16,As Submitted,14207960,47075712,
112012,01-JAN-15,31-DEC-15,As Submitted,12034890,18734999,
112013,01-APR-15,31-MAR-16,As Submitted,30456287,98359485,
112014,01-MAR-15,29-FEB-16,As Submitted,12107490,51350579,
112015,01-JUL-15,30-JUN-16,As Submitted,10729422,25538631,7928
112016,01-NOV-14,31-OCT-15,As Submitted,25495932,120898595,
112017,01-JAN-15,31-DEC-15,As Submitted,15491772,50715819,
112018,01-JUN-15,31-AUG-15,As Submitted,3142338,7531409,
112018,01-SEP-15,31-AUG-16,As Submitted,15320091,41367683,
113028,01-JUL-15,30-JUN-16,As Submitted,9407446,20526915,
113029,01-OCT-14,30-SEP-15,As Submitted,14076536,30394111,4634952
113030,01-APR-15,31-MAR-16,As Submitted,15252407,29114425,413518
113031,01-SEP-15,31-AUG-16,As Submitted,22184824,56214366,10160746
113032,22-DEC-14,30-SEP-15,Amended,8877991,13718585,
113033,23-APR-15,31-MAR-16,As Submitted,11447401,20477748,
113300,01-JAN-15,31-DEC-15,As Submitted,,933791150,436518291
113301,01-JAN-15,31-DEC-15,Amended,,613945471,472392406
114004,01-JAN-15,31-DEC-15,As Submitted,12414447,36247263,4079867
114008,01-JAN-15,31-DEC-15,As Submitted,23995752,55468890,3128375
114010,01-JAN-15,31-DEC-15,As Submitted,32623909,101037500,9153175
114012,01-SEP-15,31-AUG-16,As Submitted,28702144,35731046,19334707
114013,01-JUL-15,30-JUN-16,As Submitted,11722439,11623079,
114016,01-JAN-15,31-DEC-15,Amended,10210130,34463700,
114019,01-JUL-15,30-JUN-16,As Submitted,35554362,36858929,
114028,01-JUL-15,30-JUN-16,As Submitted,23174921,45063448,
114029,01-JUL-15,30-JUN-16,As Submitted,18347996,15801577,
114032,01-JAN-15,31-DEC-15,As Submitted,20822319,63497842,6556838
114035,01-JAN-15,31-DEC-15,As Submitted,23040573,66849840,8184305
114036,01-JAN-15,31-DEC-15,As Submitted,9562367,25066350,3675583
120001,01-JUL-15,30-JUN-16,As Submitted,831617453,1429572384,843325284
120002,01-JUL-15,30-JUN-16,As Submitted,252739242,345180538,209169888
120004,01-JUL-15,30-JUN-16,As Submitted,48249751,62459692,53841165
120005,01-JUL-15,30-JUN-16,As Submitted,168945460,209995344,180863671
120006,01-JAN-15,31-DEC-15,As Submitted,127040962,250443978,165674575
120007,01-JUL-15,30-JUN-16,As Submitted,137949285,211652537,133413656
120011,01-JAN-15,31-DEC-15,As Submitted,347057200,2990778,7598493
120014,01-JUL-15,30-JUN-16,As Submitted,95566444,131220884,186576930
120019,01-JUL-15,30-JUN-16,As Submitted,77384025,80393468,79813072
120022,01-JUL-15,30-JUN-16,As Submitted,322574434,446117068,552404501
120026,01-JUL-15,30-JUN-16,As Submitted,188372124,313711120,312836406
120028,01-JUL-15,30-JUN-16,As Submitted,55085197,42448091,92184688
121300,01-JUL-15,30-JUN-16,As Submitted,29866508,16376520,24055974
121301,01-JUL-15,30-JUN-16,As Submitted,9686500,4408450,6194476
121302,01-JUL-15,30-JUN-16,As Submitted,8930161,6965207,3433488
121303,01-JUL-15,30-JUN-16,As Submitted,,1230395,10759637
121304,01-JUL-15,30-JUN-16,As Submitted,13425490,9809060,16603564
121305,01-JUL-15,30-JUN-16,As Submitted,5935836,2547125,2613616
121306,01-JUL-15,30-JUN-16,As Submitted,15981426,12943111,6780942
121307,01-JUL-15,30-JUN-16,As Submitted,16592525,17113893,4805758
121308,01-JUL-15,30-JUN-16,As Submitted,23950908,22281157,3533538
122001,01-JUL-15,30-JUN-16,As Submitted,19092410,16249461,21754
123025,01-OCT-14,30-SEP-15,As Submitted,38230755,48259116,7399511
123300,01-JUL-15,30-JUN-16,As Submitted,,593921484,265138698
124001,01-JAN-15,31-DEC-15,As Submitted,10605764,18701758,702046
130002,01-OCT-14,30-SEP-15,As Submitted,245209766,293031468,321046675
130003,01-JUL-15,30-JUN-16,As Submitted,126470262,158883698,193346901
130006,01-OCT-14,30-SEP-15,As Submitted,977159181,1097386156,1242558544
130007,01-JUL-15,30-JUN-16,As Submitted,458059473,727305232,689456767
130013,01-JUL-15,30-JUN-16,As Submitted,99895454,145803222,176379108
130014,01-OCT-14,30-SEP-15,As Submitted,77548237,168504155,190917492
130018,01-OCT-14,30-SEP-15,As Submitted,184704987,554008651,320550771
130025,01-OCT-14,30-SEP-15,As Submitted,52674631,27592257,65268406
130028,01-JAN-15,31-DEC-15,As Submitted,184015739,343499226,333765508
130049,01-JAN-15,31-DEC-15,As Submitted,310092892,410834689,472699877
130063,01-JAN-15,31-DEC-15,As Submitted,32349155,27838093,78728196
130065,01-JAN-15,31-DEC-15,As Submitted,117000278,58976062,247344823
130066,01-JAN-15,31-DEC-15,As Submitted,35317757,48445600,54285485
131301,01-JAN-15,31-DEC-15,As Submitted,11730047,4284706,11549828
131302,01-OCT-14,30-SEP-15,As Submitted,,9244490,19463571
131303,01-JUL-15,30-JUN-16,As Submitted,9518544,4444191,8900472
131304,01-OCT-14,30-SEP-15,Settled,6404322,2241696,3693573
131305,01-OCT-14,30-SEP-15,As Submitted,,7563367,25361679
131307,01-JUL-15,30-JUN-16,As Submitted,,5336659,16414481
131308,01-OCT-14,30-SEP-15,As Submitted,,428583,2707315
131309,01-OCT-14,30-SEP-15,As Submitted,13656998,5117068,11590229
131310,01-OCT-14,30-SEP-15,As Submitted,,7277863,15869104
131311,01-OCT-14,30-SEP-15,As Submitted,24383578,9070254,29549590
131312,01-OCT-14,30-SEP-15,As Submitted,,8376349,28726436
131313,01-OCT-14,30-SEP-15,As Submitted,,3047115,16070608
131314,01-DEC-14,30-NOV-15,As Submitted,,2937564,14160378
131315,01-OCT-14,30-SEP-15,As Submitted,,4136286,13866038
131316,01-JAN-15,31-DEC-15,As Submitted,18808289,14042464,16184320
131317,01-JAN-15,31-DEC-15,As Submitted,,4295595,18495684
131318,01-OCT-14,30-SEP-15,As Submitted,,2384845,14741627
131319,01-OCT-14,30-SEP-15,Settled w/Audit,23694226,14567743,20836975
131320,01-JUL-15,30-JUN-16,As Submitted,,6292493,21417523
131321,01-JUL-15,30-JUN-16,As Submitted,,6299229,17075142
131322,01-OCT-14,30-SEP-15,As Submitted,15231432,8975228,14543882
131323,01-OCT-14,30-SEP-15,As Submitted,,30643757,60131741
131324,01-OCT-14,30-SEP-15,As Submitted,,519167,5110476
131325,01-JAN-15,31-DEC-15,As Submitted,75194241,60519711,120068086
131326,01-JAN-15,31-DEC-15,As Submitted,,20461012,50635853
131327,01-JAN-15,31-DEC-15,As Submitted,,23350308,54421079
131328,01-JAN-15,31-DEC-15,As Submitted,,16421615,43736271
132001,01-OCT-14,30-SEP-15,Settled,14648958,34907122,
132002,01-SEP-15,31-AUG-16,As Submitted,16941406,42198617,
132003,01-JAN-15,31-DEC-15,As Submitted,13978150,31168772,
133027,01-JAN-15,31-DEC-15,As Submitted,9593188,15875557,
134002,01-OCT-14,30-SEP-15,As Submitted,14998992,61894000,4199000
134009,01-JAN-15,31-DEC-15,As Submitted,3080857,5159877,
134010,01-JUL-15,30-JUN-16,As Submitted,21855449,21274212,
134011,01-JAN-15,09-APR-15,Settled,2790749,2837980,
140001,01-JUL-15,30-JUN-16,As Submitted,63966605,55409120,140219450
140002,01-JAN-15,31-DEC-15,As Submitted,107942085,173297233,275605421
140007,01-JAN-15,31-DEC-15,As Submitted,373958511,1090558200,886626890
140008,01-JUL-15,30-JUN-16,As Submitted,104457879,258570706,245209510
140010,01-OCT-14,30-SEP-15,As Submitted,1061961293,1586699628,2434133705
140011,01-APR-15,31-MAR-16,As Submitted,117990542,211506847,339530018
140012,01-JAN-15,31-DEC-15,Amended,99336846,117607858,256517264
140013,01-JAN-15,31-DEC-15,As Submitted,78156574,166366600,215805849
140015,01-OCT-14,30-SEP-15,As Submitted,230365613,454019714,425778180
140018,01-JUL-15,30-JUN-16,As Submitted,243851719,632567339,517806656
140019,01-SEP-15,31-AUG-16,Amended,14927884,4720482,27198801
140026,01-JUL-15,03-JAN-16,As Submitted,22252039,11286346,45172757
140029,01-JUL-15,30-JUN-16,As Submitted,257694156,612314846,980632211
140030,01-JAN-15,31-DEC-15,As Submitted,267506642,671901857,616613804
140032,01-JUL-15,30-JUN-16,As Submitted,107596837,122878775,207734399
140033,01-DEC-14,30-NOV-15,As Submitted,14309403,55032906,49497611
140034,01-JAN-15,31-DEC-15,As Submitted,75538850,93204278,149709364
140040,01-MAY-15,30-APR-16,As Submitted,50469681,145068582,213840718
140043,01-MAY-15,30-APR-16,As Submitted,144074902,172779826,441547533
140046,01-JAN-15,31-DEC-15,As Submitted,129095216,224751649,200121495
140048,01-JAN-15,31-DEC-15,As Submitted,144506736,314894220,227595252
140049,01-MAY-15,30-APR-16,As Submitted,125435641,331689403,369488067
140052,01-NOV-14,30-SEP-15,Amended,77784920,103685348,232705536
140053,01-JUL-15,30-JUN-16,Amended,367429706,831171254,735015532
140054,01-OCT-14,30-SEP-15,Amended,193829725,514285612,599844254
140058,01-OCT-14,30-SEP-15,As Submitted,72440245,90959511,192630495
140059,01-JUL-15,30-JUN-16,As Submitted,28927533,13798275,62381189
140062,01-JAN-15,31-DEC-15,As Submitted,325524803,765637221,718741094
140063,01-JUL-15,30-JUN-16,As Submitted,97915225,149348985,255972035
140064,01-OCT-14,30-SEP-15,As Submitted,52048561,104390527,216875876
140065,01-JAN-15,31-JAN-15,As Submitted,11230009,25406621,24189344
140065,01-FEB-15,31-DEC-15,As Submitted,129747865,271526456,273415450
140067,01-OCT-14,30-SEP-15,As Submitted,641690697,2262065843,1417763442
140068,01-APR-15,31-MAR-16,As Submitted,47399675,96931163,46198918
140077,01-JAN-15,31-DEC-15,As Submitted,43469731,18496785,39650290
140080,01-JAN-15,31-DEC-15,As Submitted,157729486,442712576,376794454
140082,01-JUN-15,31-MAY-16,As Submitted,95336960,274018598,245221462
140083,01-JUL-15,30-JUN-16,As Submitted,51623416,54668452,25761069
140084,01-DEC-14,30-NOV-15,As Submitted,132247141,664134190,533226965
140088,01-JUL-15,30-JUN-16,As Submitted,1189045920,3071160028,2565191766
140089,01-JUL-15,30-JUN-16,As Submitted,52677395,32964658,123632853
140091,01-JAN-15,31-DEC-15,As Submitted,536155054,1205962369,1476252612
140093,01-JAN-15,31-DEC-15,As Submitted,84484406,198098153,286472054
140095,01-JUL-15,30-JUN-16,As Submitted,90641673,135390708,162167437
140100,01-JUL-15,30-JUN-16,As Submitted,327372406,230330477,1114572992
140101,01-JAN-15,31-DEC-15,Amended,117692130,137849912,304206326
140103,01-JAN-15,31-DEC-15,As Submitted,86658382,116262483,61470427
140110,01-OCT-14,30-SEP-15,As Submitted,65480506,72033773,164379423
140113,01-JAN-15,31-DEC-15,Amended,123072561,321632493,294929152
140114,01-OCT-14,30-SEP-15,As Submitted,212353640,742350040,632688958
140115,01-JUL-15,30-JUN-16,As Submitted,45794249,63469373,72190286
140116,01-JUL-15,30-JUN-16,As Submitted,258206707,336781063,571690992
140117,01-JAN-15,31-DEC-15,As Submitted,256357621,818351884,464934613
140118,01-JAN-15,31-DEC-15,As Submitted,103625313,353770502,279817390
140119,01-JUL-15,30-JUN-16,As Submitted,919142351,2020211973,1557403988
140120,01-MAY-15,30-APR-16,As Submitted,64901706,88549635,155286704
140122,01-JAN-15,31-DEC-15,As Submitted,222696822,411779053,544055064
140124,01-DEC-14,30-NOV-15,Amended,766619476,621904555,603542814
140125,01-JAN-15,31-DEC-15,As Submitted,80263551,493384739,402135528
140127,01-JAN-15,31-DEC-15,As Submitted,132728848,234414268,216748225
140130,01-SEP-15,31-AUG-16,As Submitted,245811867,335099113,747386536
140133,01-JUL-15,30-JUN-16,As Submitted,117403062,336639811,238571727
140135,01-OCT-14,30-SEP-15,As Submitted,169370637,241512076,467846111
140137,01-JAN-15,31-DEC-15,As Submitted,26003852,12270712,53745807
140143,01-OCT-14,30-SEP-15,As Submitted,60946504,49947801,122730398
140145,01-JUL-15,30-JUN-16,As Submitted,43130900,17653814,99179534
140147,01-OCT-14,30-SEP-15,As Submitted,37225593,39690910,110796560
140148,01-OCT-14,30-SEP-15,As Submitted,455105223,1048980163,926528591
140150,01-JUL-15,30-JUN-16,As Submitted,747570510,1120411814,1231346974
140155,01-JAN-15,31-DEC-15,As Submitted,111634613,265194031,376669363
140158,01-JUL-15,30-JUN-16,As Submitted,206193226,339152734,324149798
140160,01-JAN-15,31-DEC-15,Amended,95049707,118614305,257836929
140161,01-OCT-14,30-SEP-15,As Submitted,32680139,39773737,125535770
140162,01-OCT-14,30-SEP-15,Amended,97933502,273189480,284578098
140164,01-APR-15,31-MAR-16,Amended,213553244,352896383,462389224
140166,01-JUL-15,30-JUN-16,As Submitted,113973195,225367342,301245888
140167,01-OCT-14,30-SEP-15,Amended,30399841,15931353,59034579
140172,01-JAN-15,31-DEC-15,As Submitted,235089935,449834899,509535499
140174,01-JAN-15,31-DEC-15,As Submitted,170884574,400915158,541149376
140176,01-JUL-15,30-JUN-16,As Submitted,102322098,131529992,219563200
140177,01-APR-15,31-MAR-16,As Submitted,67021312,155662381,94055182
140179,01-JUL-15,30-JUN-16,As Submitted,180862236,517355772,478965779
140180,01-JAN-15,31-DEC-15,As Submitted,256977538,722799330,479046286
140181,01-JAN-15,31-DEC-15,As Submitted,42447020,90458768,28140161
140182,01-JAN-15,31-DEC-15,As Submitted,307778752,755695268,626123333
140184,01-MAY-15,30-APR-16,As Submitted,65229035,255162706,285937729
140185,01-JAN-15,31-DEC-15,As Submitted,229735605,574338531,547685992
140186,01-JAN-15,31-DEC-15,As Submitted,210246625,340883686,555260905
140187,01-JUL-15,30-JUN-16,As Submitted,162312630,267705894,373638068
140189,01-JUL-15,30-JUN-16,As Submitted,168307306,170940386,459549383
140191,01-OCT-14,30-SEP-15,As Submitted,270519093,438378317,726815729
140197,01-OCT-14,30-SEP-15,As Submitted,38260970,40771263,17642657
140200,01-JUL-15,30-JUN-16,As Submitted,370882461,936700120,994129143
140202,01-JAN-15,31-DEC-15,As Submitted,274340663,846549249,647917194
140206,01-OCT-14,30-SEP-15,As Submitted,89638023,184140415,128455139
140208,01-JAN-15,31-DEC-15,As Submitted,836634515,2205899301,905562867
140209,01-JAN-15,31-DEC-15,As Submitted,277168588,543099277,641089235
140210,01-JUL-15,30-JUN-16,As Submitted,45394171,41390320,95871049
140211,01-SEP-15,31-AUG-16,Amended,252931929,435791025,758764971
140213,01-OCT-14,30-SEP-15,As Submitted,313496505,542892426,593207566
140217,01-JAN-15,31-DEC-15,As Submitted,139543122,397938665,335199251
140223,01-JAN-15,31-DEC-15,Amended,558703531,1337181818,821297624
140224,01-JAN-15,31-DEC-15,Amended,187311773,475368573,325525710
140228,01-JUN-15,30-JUN-16,Amended,346049576,886220909,1170949148
140231,01-JUL-15,30-JUN-16,As Submitted,535838510,1072267060,1728846993
140233,01-OCT-14,30-SEP-15,As Submitted,266816799,592731747,623903797
140234,01-JUL-15,30-JUN-16,As Submitted,54162506,54344575,152664302
140239,01-JAN-15,30-JUN-15,As Submitted,132881052,287758752,205194569
140239,01-JUL-15,30-JUN-16,As Submitted,265146214,606746569,479999303
140240,01-JUL-15,30-JUN-16,As Submitted,59869244,199925029,127224216
140242,01-SEP-15,31-AUG-16,As Submitted,732694755,1537669119,2197976403
140250,01-JAN-15,31-DEC-15,As Submitted,198809757,433194770,436599404
140251,01-JAN-15,31-DEC-15,As Submitted,108449903,390174788,225233885
140252,01-OCT-14,30-SEP-15,As Submitted,388570652,719412960,941846239
140258,01-JUL-15,30-JUN-16,As Submitted,427794777,1024990683,1006115376
140275,01-JUL-15,30-JUN-16,Amended,73824159,88980173,128981720
140276,01-JUL-15,30-JUN-16,As Submitted,785309660,1447083307,1519974053
140280,01-JAN-15,31-DEC-15,As Submitted,244820079,376348076,459300079
140281,01-SEP-15,31-AUG-16,As Submitted,1157120960,2589004377,2749484360
140286,01-MAY-15,30-APR-16,As Submitted,133753105,221042851,326703437
140288,01-JAN-15,31-DEC-15,As Submitted,307499362,747084818,514353403
140289,01-JAN-15,31-DEC-15,As Submitted,107534085,176447323,282618857
140290,01-JUL-15,30-JUN-16,As Submitted,317241051,799548352,756824030
140291,01-JAN-15,31-DEC-15,As Submitted,224480962,381401375,463817253
140292,01-JAN-15,31-DEC-15,As Submitted,69384472,130580181,119105662
140294,01-JAN-15,31-DEC-15,As Submitted,28214428,45301322,147283020
140300,01-DEC-14,30-NOV-15,As Submitted,68141852,10028619,61914058
140304,01-JAN-15,31-DEC-15,As Submitted,102754564,170304440,310895971
141300,01-SEP-15,31-AUG-16,As Submitted,,1446960,15226706
141301,01-JUL-15,30-JUN-16,As Submitted,,10067642,50322231
141302,01-OCT-14,30-SEP-15,As Submitted,19498621,6755260,17108397
141303,01-MAY-15,30-APR-16,As Submitted,,2737486,21490371
141304,01-JUL-15,30-JUN-16,As Submitted,,3120318,21516908
141305,01-JUL-15,30-JUN-16,As Submitted,,6345463,33026604
141306,01-JUL-15,30-JUN-16,As Submitted,,2159724,27237324
141307,01-MAY-15,30-APR-16,As Submitted,,4919732,30112700
141308,01-MAY-15,30-APR-16,As Submitted,,2990314,17583904
141309,01-JAN-15,31-DEC-15,Amended,,3652735,21369879
141310,01-APR-15,30-SEP-15,As Submitted,,4968943,26686102
141311,01-JUL-15,30-JUN-16,As Submitted,26114765,14436732,57704362
141312,01-MAY-15,30-APR-16,As Submitted,,7651160,48723011
141313,01-OCT-14,30-SEP-15,As Submitted,,3995963,30197473
141315,01-OCT-14,30-SEP-15,As Submitted,,3917063,43246753
141316,01-JAN-15,31-DEC-15,As Submitted,,7540170,86543742
141317,01-OCT-14,30-SEP-15,As Submitted,60997161,40238756,107020483
141318,01-OCT-14,30-SEP-15,As Submitted,,7507997,53019709
141319,01-JUN-15,31-MAY-16,As Submitted,32417383,25621244,52286357
141320,01-JAN-15,31-DEC-15,As Submitted,,12562111,68878719
141321,01-JUL-15,30-JUN-16,As Submitted,,4884926,36581680
141322,01-OCT-14,30-SEP-15,As Submitted,,17875832,84299431
141323,01-APR-15,31-MAR-16,Amended,,9651225,36739309
141324,01-APR-15,31-MAR-16,As Submitted,,8340512,31056328
141325,01-OCT-14,30-SEP-15,As Submitted,,6482381,59480658
141326,01-JUL-15,30-JUN-16,As Submitted,,5474516,23150332
141327,01-JAN-15,31-DEC-15,As Submitted,,24696556,50402462
141328,01-APR-15,31-MAR-16,Amended,,3829603,12150595
141329,01-JUL-15,30-JUN-16,As Submitted,,4357203,12093213
141330,01-JUL-15,30-JUN-16,As Submitted,,19235696,20480269
141331,01-JUL-15,30-JUN-16,As Submitted,,6014700,28249103
141332,01-JUL-15,30-JUN-16,As Submitted,,4753736,32866406
141333,01-MAR-15,29-FEB-16,As Submitted,,2806410,28734228
141334,01-APR-15,31-MAR-16,As Submitted,,10234676,153340275
141335,01-JUL-15,30-JUN-16,As Submitted,23004173,15454689,49845064
141336,01-JUL-15,30-JUN-16,As Submitted,,27834996,69929741
141337,01-MAY-15,30-APR-16,As Submitted,,13349294,57534833
141338,01-JUL-15,30-JUN-16,As Submitted,,6753246,42104115
141339,01-OCT-14,30-SEP-15,As Submitted,33926946,18757728,69292981
141340,01-MAY-15,30-APR-16,As Submitted,,26114439,71280701
141341,01-JAN-15,31-DEC-15,As Submitted,,3256453,36194307
141342,01-JAN-15,31-DEC-15,As Submitted,,13744135,63880088
141343,01-MAY-15,30-APR-16,As Submitted,39663460,13894796,71934954
141344,01-JUL-15,30-JUN-16,As Submitted,,7426885,30902116
141345,01-APR-15,31-MAR-16,As Submitted,,7512778,45508781
141346,01-JAN-15,31-DEC-15,As Submitted,21005119,12914240,48190661
141347,01-AUG-15,31-JUL-16,As Submitted,,8588797,34608096
141348,01-JUL-15,30-JUN-16,As Submitted,,29151106,78870801
141349,01-JUL-15,30-JUN-16,Amended,,3203385,59744292
141350,01-JUL-15,30-JUN-16,As Submitted,,23671283,82043137
141351,01-MAR-15,29-FEB-16,Amended,,15154613,53011680
142006,01-SEP-15,31-AUG-16,As Submitted,25812066,79326941,
142008,01-SEP-15,31-AUG-16,As Submitted,88695482,306862621,
142009,01-SEP-15,31-AUG-16,As Submitted,53101613,200985023,
142010,01-JUN-15,31-MAY-16,Amended,81701330,235030590,2119169
142011,01-JAN-15,31-DEC-15,As Submitted,74108503,277776282,55560396
142013,01-SEP-15,31-AUG-16,As Submitted,15657377,49984200,
142014,01-SEP-15,31-AUG-16,As Submitted,16377792,42688623,
143025,01-JUL-15,30-JUN-16,As Submitted,32936155,66707264,18038172
143026,01-SEP-15,31-AUG-16,As Submitted,154352469,244461524,190909376
143027,01-JUL-15,30-JUN-16,As Submitted,59997185,84689055,15588007
143028,01-JAN-15,31-DEC-15,Amended,18254512,37241743,3675164
143300,01-SEP-15,31-AUG-16,As Submitted,,1155206099,715384094
143301,01-JUL-15,30-JUN-16,As Submitted,,29350046,14261536
144005,01-JAN-15,31-DEC-15,Settled,28715037,54903605,6225643
144009,01-JAN-15,31-DEC-15,As Submitted,23809508,59884243,6280784
144010,01-JUL-15,30-JUN-16,As Submitted,38377504,410980,
144016,01-JUL-15,30-JUN-16,As Submitted,37329556,405279,
144021,01-JUL-15,30-JUN-16,As Submitted,32127141,447111,
144026,01-JAN-15,31-DEC-15,As Submitted,27782980,65423899,11902209
144028,01-JUL-15,30-JUN-16,As Submitted,39999938,238578,
144029,01-JAN-15,31-DEC-15,As Submitted,11473248,41501598,3968440
144031,01-JUL-15,30-JUN-16,As Submitted,54383410,99782281,53336507
144034,01-JUL-15,30-JUN-16,As Submitted,22837762,57014050,9154028
144035,01-JUL-15,30-JUN-16,As Submitted,45608856,76999768,37718003
144037,01-JUL-15,30-JUN-16,As Submitted,95551858,1885403,
144038,01-JUL-15,30-JUN-16,As Submitted,75180776,853369,
144040,01-MAY-15,31-DEC-15,As Submitted,9438382,28039316,717530
150001,01-JAN-15,31-DEC-15,As Submitted,51408102,41756666,131085137
150002,01-JAN-15,31-DEC-15,As Submitted,277549296,609066761,464397380
150004,01-JAN-15,31-DEC-15,Amended,159362623,267609587,311383319
150005,01-JAN-15,31-DEC-15,As Submitted,159728700,129413096,359774672
150006,01-JAN-15,31-DEC-15,As Submitted,119037368,189468564,276377658
150007,01-JAN-15,31-DEC-15,Amended,99214756,134086085,251426717
150008,01-JUL-15,30-JUN-16,As Submitted,131383691,221400567,247347676
150009,01-JAN-15,31-JUL-15,Amended,87972528,136755380,124383907
150009,01-AUG-15,31-JUL-16,As Submitted,142220093,210693895,239103233
150010,01-JUL-15,30-JUN-16,As Submitted,123855282,174109897,317791474
150011,01-JUL-15,30-JUN-16,As Submitted,119550170,112028483,281449497
150012,01-JUL-15,30-JUN-16,As Submitted,299426998,546069057,428366786
150015,01-JAN-15,31-DEC-15,Amended,129892714,201862919,353086264
150017,01-JUL-15,30-JUN-16,As Submitted,350252626,1524403603,1011959330
150018,01-JAN-15,31-DEC-15,As Submitted,218232777,440308226,345067806
150021,01-JAN-15,31-DEC-15,Amended,561248896,1379860410,1145683491
150022,01-JAN-15,31-DEC-15,As Submitted,37481667,34781978,117282042
150023,01-JAN-15,31-DEC-15,As Submitted,297226180,475197483,672205006
150024,01-JAN-15,31-DEC-15,As Submitted,462165441,621110834,787983290
150026,01-JAN-15,31-DEC-15,As Submitted,159333271,171686216,344886887
150030,01-JAN-15,31-DEC-15,Amended,60216004,63378203,123857559
150034,01-JUL-15,30-JUN-16,Amended,200234615,387576645,417524683
150035,01-JAN-15,31-DEC-15,As Submitted,237745390,829062303,836261811
150037,01-JAN-15,31-DEC-15,Amended,76212047,69162997,183767425
150038,01-JAN-15,31-MAR-15,As Submitted,7264729,2017837,20671489
150042,01-JAN-15,31-DEC-15,As Submitted,140915795,170518569,312434058
