PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
100277,01-JUL-10,30-JUN-11,Settled,55136670,76666003,5288903
100281,01-MAY-10,30-APR-11,Settled w/Audit,323062475,958537383,824156740
100285,01-MAY-10,30-APR-11,Settled w/Audit,146181601,336526727,356203366
100287,01-JUN-10,31-MAY-11,Settled w/Audit,125843024,397507032,289570223
100288,01-JUN-10,31-MAY-11,Settled,219658477,851851130,309159997
100290,01-JUL-10,30-JUN-11,Settled,133773689,347241230,203358024
100292,01-JUL-10,30-JUN-11,Settled,71067630,154570003,227249540
100298,01-JUL-10,30-JUN-11,Settled,133928648,126843530,
100307,01-JUL-10,30-JUN-11,Settled,122030905,322233816,164392236
100313,01-JUL-10,30-JUN-11,Settled,13267696,3969007,19822097
101301,01-JUL-10,30-JUN-11,Reopened,,9850272,47098553
101310,01-JUL-10,30-JUN-11,Reopened,,18667790,56942334
102000,01-JUL-10,30-JUN-11,Settled,11770055,10842458,
102001,01-SEP-10,31-AUG-11,Settled,19238527,57873633,
102009,01-SEP-10,31-AUG-11,Reopened,44134487,198735166,1371099
102010,01-SEP-10,31-AUG-11,Reopened,83174945,376003506,4804090
102013,01-SEP-10,31-AUG-11,Reopened,25485361,88924068,381955
102015,01-SEP-10,31-AUG-11,Reopened,27584605,115890745,1018868
102017,01-AUG-10,31-JUL-11,Settled,10440526,35817788,
102019,01-JUN-10,31-MAY-11,Settled,9016230,36011208,171602
102022,01-AUG-10,31-JUL-11,Settled,15804124,26409463,
102025,01-JUN-10,31-MAY-11,Settled,22037410,81406437,1826828
102027,01-AUG-10,31-JUL-11,As Submitted,16203446,43938495,299223
104001,01-JUL-10,30-JUN-11,Settled,29374186,29449632,
104007,01-JUL-10,30-JUN-11,Reopened,69585953,69714022,175272
104015,01-JUL-10,30-JUN-11,Settled,5272456,7036212,3238968
104016,01-JUL-10,30-JUN-11,Settled,12327011,39501225,4210146
104017,01-JUL-10,30-JUN-11,Settled,13988752,35310966,2847000
104018,01-JUL-10,30-JUN-11,Reopened,19116393,15598795,23159380
104024,01-JUL-10,30-JUN-11,Settled,33525323,22606364,20332908
104027,01-JUL-10,30-JUN-11,Reopened,7044048,16319457,
104040,01-JUL-10,30-JUN-11,Settled,5577353,8239208,
104059,01-JUL-10,30-JUN-11,Settled,4256845,7169265,
104067,01-JUL-10,30-JUN-11,Settled,31843845,14205260,30504541
104068,01-JUL-10,30-JUN-11,Settled,26364926,31734736,
104069,01-JUL-10,30-JUN-11,Settled,7779224,22859740,5270100
104071,01-JUL-10,30-JUN-11,Settled,8330050,25304385,638380
110007,01-AUG-10,31-JUL-11,Amended,360312122,510053106,618013584
110010,01-SEP-10,31-AUG-11,Amended,616229806,1233607797,565104845
110011,01-JUL-10,30-JUN-11,Settled,140767398,184640036,268526348
110015,01-JUL-10,30-JUN-11,As Submitted,57954917,52982527,114041483
110024,01-JUL-10,30-JUN-11,Settled,168300036,345234257,376761076
110025,01-MAY-10,30-APR-11,Settled,169033501,272994489,217418495
110026,01-JUL-10,30-JUN-11,As Submitted,11632188,9957483,23891231
110034,01-JUL-10,30-JUN-11,Reopened,446772148,721662273,549248972
110035,01-JUL-10,30-JUN-11,Reopened,520154993,1223701838,966707021
110039,01-JUL-10,30-JUN-11,Settled,60222797,145267043,143288127
110041,01-JUL-10,30-JUN-11,As Submitted,44006819,34373147,62510152
110042,01-JUL-10,30-JUN-11,Settled,52342961,49224682,142977057
110043,01-JUL-10,30-JUN-11,Settled w/Audit,171275496,484430100,213108903
110044,01-AUG-10,31-JUL-11,Settled,48707350,37066837,84059456
110051,01-MAY-10,30-APR-11,As Submitted,37558697,26932529,49466548
110054,01-JUL-10,30-JUN-11,Reopened,229780458,436499879,405452071
110064,01-JUL-10,30-JUN-11,As Submitted,244618035,361355787,367732837
110071,01-SEP-10,31-AUG-11,Settled,33080021,36554516,42175131
110073,01-AUG-10,31-JUL-11,Settled,22372114,20772790,27153373
110076,01-JUL-10,30-JUN-11,As Submitted,262266082,469206594,334848837
110078,01-SEP-10,31-AUG-11,Reopened,426277715,729081752,524141568
110083,01-JUL-10,30-JUN-11,Reopened,580100347,1252004310,1014985277
110086,01-SEP-10,31-AUG-11,Settled,23672593,24140086,27030126
110087,01-JUL-10,30-JUN-11,Settled,423815848,612175269,834548304
110101,01-JUL-10,30-JUN-11,Reopened,15712108,16390914,17501794
110104,01-JUL-10,30-JUN-11,As Submitted,45755467,47667436,59942454
110109,01-JUL-10,30-JUN-11,Settled,20056582,20840335,32428465
110112,01-JUL-10,30-JUN-11,Settled,15781120,17184490,13553283
110113,01-JUN-10,31-MAY-11,Settled,9915017,8140158,8343228
110124,01-JUL-10,30-JUN-11,Settled,44407890,50650851,69131191
110125,01-MAY-10,30-APR-11,Reopened,66023393,197540273,184427816
110128,01-JUL-10,30-JUN-11,Settled,58345370,84840823,130589844
110143,01-JUL-10,30-JUN-11,Reopened,270711051,639840070,460962866
110146,01-MAY-10,30-APR-11,As Submitted,33760755,25742758,59305585
110163,01-MAY-10,30-APR-11,Reopened,61592406,122056645,158488056
110164,01-JUL-10,30-JUN-11,Settled,145893986,444534400,263511234
110165,01-JUL-10,30-JUN-11,Amended,206753020,416550445,337780308
110168,01-JUL-10,30-JUN-11,Settled,160080506,496804785,324576080
110184,01-JUL-10,30-JUN-11,Reopened,80911268,166233086,215974952
110186,01-JUL-10,30-JUN-11,Settled,63099533,138402825,166335527
110187,01-JUL-10,30-JUN-11,Settled,20677988,32662975,39148618
110191,01-JUL-10,30-JUN-11,Settled,162034519,360130650,329548147
110192,01-SEP-10,31-AUG-11,Reopened,129983089,429321351,342066444
110194,01-JUL-10,30-JUN-11,As Submitted,23631616,20054460,42475492
110200,01-JUL-10,30-JUN-11,Settled,58451652,158279949,29789339
110201,01-JUL-10,30-JUN-11,Reopened,43829356,102612364,83927243
110203,01-SEP-10,31-AUG-11,Settled,33467324,57508663,13892661
110205,01-JUL-10,30-JUN-11,As Submitted,23362395,20598055,34858693
110215,01-JUL-10,30-JUN-11,Settled,181008939,320138649,476972177
110219,01-JUN-10,31-MAY-11,Settled w/Audit,102689924,404679155,289641622
110225,01-JUL-10,30-JUN-11,Settled,46206328,65907437,145599905
110226,01-JUL-10,30-JUN-11,As Submitted,57496280,85809366,110026860
110229,01-JUL-10,30-JUN-11,Settled,86337082,173228376,204006228
111300,01-JUL-10,30-JUN-11,Settled,13408711,9449373,14946375
111304,01-JUL-10,30-JUN-11,Settled,13716769,13472873,12423017
111305,01-JUL-10,30-JUN-11,Settled,18067704,17135999,12544044
111306,01-JUL-10,30-JUN-11,Settled,23169220,16402817,35331288
111308,01-JUL-10,30-JUN-11,Settled,,3113680,8994582
111315,01-JUL-10,30-JUN-11,As Submitted,,4674422,14492656
111320,01-JUL-10,30-JUN-11,Settled w/Audit,,14317839,68573748
111324,01-MAY-10,30-APR-11,Settled,15298765,9861362,16539273
111325,01-MAY-10,30-APR-11,Settled w/Audit,,10150320,8887033
111327,01-JUL-10,30-JUN-11,Settled w/Audit,27844654,32444669,29669992
111328,01-AUG-10,31-JUL-11,As Submitted,,6799109,21823663
112000,01-JUL-10,30-JUN-11,Settled,9444307,7207689,228
112004,01-SEP-10,31-AUG-11,Reopened,19574977,79066380,575289
112005,01-SEP-10,31-AUG-11,Settled,25681557,42647725,13892661
112006,01-JUL-10,30-JUN-11,Settled,16085387,39597095,79269
112007,01-JUL-10,30-JUN-11,Reopened,37848759,66615731,49441336
112011,01-MAY-10,30-APR-11,Settled,12087083,36583608,
112015,01-JUL-10,30-JUN-11,Settled,11019871,32847948,6734
113026,01-JUL-10,30-JUN-11,Settled,16669625,27910418,6863054
113028,01-JUL-10,30-JUN-11,Settled,13018529,8818056,1543630
114012,01-SEP-10,31-AUG-11,Settled,24932493,28236450,18365614
114013,01-JUL-10,30-JUN-11,Settled,11297933,20015103,
114014,01-JUL-10,30-JUN-11,As Submitted,15625370,24380634,
114015,01-JUL-10,30-JUN-11,Settled,9590777,25988901,2220867
114019,01-JUL-10,30-JUN-11,Settled,22444531,13758925,
114021,01-JUL-10,30-JUN-11,Settled,13879171,7135325,
114028,01-JUL-10,30-JUN-11,Settled,21964116,21644168,
114029,01-JUL-10,30-JUN-11,Settled,18657629,13732998,
120001,01-JUL-10,30-JUN-11,Settled,508375950,863904228,520645772
120002,01-JUL-10,30-JUN-11,Settled,186930384,273177402,131868697
120004,01-JUL-10,30-JUN-11,Settled,43534557,48590146,37020407
120005,01-JUL-10,30-JUN-11,Settled,120283999,153777432,108319339
120007,01-JUL-10,30-JUN-11,Reopened,126998766,223988672,105657071
120010,01-JUL-10,30-JUN-11,Amended,78365434,115894267,59845838
120014,01-JUL-10,30-JUN-11,Reopened,68661737,99420564,128773830
120019,01-JUL-10,30-JUN-11,Settled,58366993,66239078,60686240
120022,01-JUL-10,30-JUN-11,Settled,223841865,325674503,336225553
120026,01-JUL-10,30-JUN-11,Settled,138752563,241393912,221436175
120027,01-JUL-10,30-JUN-11,Amended,58439352,97507682,78064009
121300,01-JUL-10,30-JUN-11,Settled w/Audit,24539763,19287944,18054764
121301,01-JUL-10,30-JUN-11,Settled,5952883,3568364,3591261
121302,01-JUL-10,30-JUN-11,Settled,6586741,3870178,2765523
121303,01-JUL-10,30-JUN-11,Settled,10812080,1501672,9082044
121304,01-JUL-10,30-JUN-11,Settled,8149778,5749033,7028696
121305,01-JUL-10,30-JUN-11,Settled,3986718,2218687,2535188
121306,01-JUL-10,30-JUN-11,Settled,14792820,12830667,5593625
121307,01-JUL-10,30-JUN-11,Reopened,11075903,11499611,2050479
121308,01-JUL-10,30-JUN-11,Settled,18043374,17634628,2170514
122001,01-JUL-10,30-JUN-11,Settled,19078421,19808443,10041
123300,01-JUL-10,30-JUN-11,Reopened,,334967202,185399651
130007,01-JUL-10,30-JUN-11,Settled,344652292,487430154,369522081
130013,01-JUL-10,30-JUN-11,Reopened,61732085,78113469,91069904
131303,01-JUL-10,30-JUN-11,Settled,8058231,3870356,6162631
131307,01-JUL-10,30-JUN-11,Settled,,4235549,12565557
131310,01-JUL-10,30-JUN-11,Settled,,8290222,16818556
131320,01-JUL-10,30-JUN-11,Settled,,9362745,14926890
131321,01-JUL-10,30-JUN-11,Settled,,8507303,12770802
133025,01-JUN-10,31-MAY-11,Settled,41984326,18573829,42145112
134010,01-JUL-10,30-JUN-11,Settled,18053463,19627643,
140001,01-JUL-10,30-JUN-11,Reopened,57289057,44379336,109803239
140008,01-JUL-10,30-JUN-11,Settled,114874856,439235055,247703567
140018,01-JUL-10,30-JUN-11,Settled,218727514,522700453,372965982
140019,01-SEP-10,31-AUG-11,Settled,13628969,8889333,19608386
140026,01-JUL-10,30-JUN-11,Settled,47804731,56499108,92684746
140029,01-JUL-10,30-JUN-11,Settled,206409856,528870359,617549117
140030,01-MAY-10,30-APR-11,Settled,244658645,519589482,396805897
140032,01-JUL-10,30-JUN-11,Settled,90578733,114798898,134236289
140040,01-MAY-10,30-APR-11,Settled,50981072,161644598,158559898
140043,01-MAY-10,30-APR-11,Settled,95071396,168704552,222257841
140049,01-AUG-10,30-APR-11,Settled,100616706,268515083,206631848
140053,01-JUL-10,30-JUN-11,Settled,326975704,632715661,445217111
140059,01-JUL-10,30-JUN-11,Settled,22460442,13716394,40116846
140063,01-JUL-10,30-JUN-11,Settled,84245892,135016936,182033648
140080,01-JUL-10,30-JUN-11,Settled,132365880,373765189,228007756
140082,01-JUN-10,31-MAY-11,Settled,113303721,304100160,191949588
140083,01-JUL-10,30-JUN-11,Settled,60516393,71827602,22688612
140088,01-JUL-10,30-JUN-11,Settled,765201572,1918911632,1321850976
140089,01-JUL-10,30-JUN-11,Settled,42843335,32053398,74585009
140095,01-JUL-10,30-JUN-11,Settled,81461044,149284129,122412009
140100,01-JUL-10,30-JUN-11,Settled,225384444,145504549,665660329
140110,01-MAY-10,30-APR-11,Settled,65873715,60314306,110997160
140115,01-JUL-10,30-JUN-11,Settled,44924980,82072971,61781138
140116,01-JUL-10,30-JUN-11,Reopened,185626919,294538638,323835261
140117,01-JUL-10,30-JUN-11,Settled,256447795,642892075,349937691
140119,01-JUL-10,30-JUN-11,Settled,678455678,1729520672,1079539539
140120,01-MAY-10,30-APR-11,Settled,55547103,99127202,135132216
140130,01-SEP-10,31-AUG-11,Reopened,192564203,238701489,404996800
140133,01-JUL-10,30-JUN-11,Settled,98084464,219054678,121225138
140145,01-JUL-10,30-JUN-11,Reopened,34655513,19704595,60247243
140150,01-JUL-10,30-JUN-11,Settled,563815223,876199657,767318266
140151,01-JUL-10,30-JUN-11,Settled,28320331,48573226,26958575
140158,01-JUL-10,30-JUN-11,Settled,193129426,317824591,240215165
140166,01-JUL-10,30-JUN-11,Settled,90949537,163791648,187723543
140176,01-JUL-10,30-JUN-11,Settled,120149067,170361674,190898376
140179,01-JUL-10,30-JUN-11,Settled,163959055,453158770,296152814
140180,01-JUL-10,30-JUN-11,Settled,267751577,669014901,297209763
140184,01-MAY-10,30-APR-11,Settled,58497782,220981177,147803259
140187,01-JUL-10,30-JUN-11,Settled,149817643,273699028,227091114
140189,01-JUL-10,30-JUN-11,Settled,112656624,118322882,244866647
140200,01-JUL-10,30-JUN-11,Settled,301689446,640550678,557698814
140210,01-JUL-10,30-JUN-11,Settled,32452896,26264626,57603412
140211,01-SEP-10,30-JUN-11,Settled,137539694,256391355,296458779
140224,01-JUL-10,30-JUN-11,Reopened,155526506,395865938,202863048
140228,01-JUN-10,31-MAY-11,Settled w/Audit,288020548,629392715,537313044
140231,01-JUL-10,30-JUN-11,Settled,398992807,678387591,884062783
140234,01-JUL-10,30-JUN-11,Settled,51526817,57189752,109137782
140240,01-AUG-10,30-JUN-11,Reopened,67601877,179921462,94396966
140242,01-JUL-10,30-JUN-11,Settled,440844638,1034794208,932521769
140251,01-JUL-10,30-JUN-11,Settled,112295756,337004713,177864995
140275,01-JUL-10,30-JUN-11,Settled,68921842,99301207,98968397
140276,01-JUL-10,30-JUN-11,Settled,585061916,929103186,806008558
140281,01-SEP-10,31-AUG-11,Settled,1036604919,2744083408,1730370846
140286,01-MAY-10,30-APR-11,Settled,120888828,163954182,183222411
141300,01-SEP-10,31-AUG-11,Settled,,2724500,11971757
141301,01-JUL-10,30-JUN-11,Settled,,2497376,23864940
141303,01-MAY-10,30-APR-11,Settled,,3451165,20999907
141304,01-JUL-10,30-JUN-11,Settled,,2999219,17082434
141305,01-JUL-10,30-JUN-11,Settled,,8131275,20670934
141306,01-JUL-10,30-JUN-11,Settled,,3164210,19198960
141307,01-MAY-10,30-APR-11,Settled,,3930920,23723953
141308,01-MAY-10,30-APR-11,Settled,,3302679,18147472
141311,01-JUL-10,30-JUN-11,Settled,23813465,16643082,36615855
141312,01-MAY-10,30-APR-11,Reopened,,5823966,32801268
141319,01-JUN-10,31-MAY-11,Settled,25327758,16841757,32388507
141321,01-JUL-10,30-JUN-11,Settled,,3362460,22311910
141326,01-JUL-10,30-JUN-11,Settled,,6571825,15139371
141329,01-JUL-10,30-JUN-11,Settled,10922790,4933007,8379817
141330,01-JUL-10,30-JUN-11,Settled,,17608288,21352148
141331,01-JUL-10,30-JUN-11,Settled,,5912196,17830713
141332,01-JUL-10,30-JUN-11,Settled,,4688927,22683297
141335,01-JUL-10,30-JUN-11,Settled,22003345,17321135,35240900
141336,01-JUL-10,30-JUN-11,Settled,,13751570,37268778
141337,01-MAY-10,30-APR-11,Settled,,16762450,46067000
141338,01-JUL-10,30-JUN-11,Settled,,5678356,25611885
141340,01-MAY-10,30-APR-11,Settled,,23867015,60226465
141343,01-MAY-10,30-APR-11,Settled,,12885704,49348587
141344,01-JUL-10,30-JUN-11,Settled,11260672,6579494,17512386
141347,01-AUG-10,31-JUL-11,Settled,,7475369,23478911
141348,01-JUL-10,30-JUN-11,Settled,,22704831,52505627
141349,01-JUL-10,30-JUN-11,Settled,,9463691,43611568
141350,01-JUL-10,30-JUN-11,Settled,,16210895,60678712
142006,01-SEP-10,31-AUG-11,Settled,22427996,66407121,88269
142008,01-SEP-10,31-AUG-11,Reopened,83785056,328414589,7967323
142009,01-SEP-10,31-AUG-11,Reopened,46170434,162923332,3398142
142010,01-JUN-10,31-MAY-11,Reopened,64882952,160048813,1208784
142011,01-JUL-10,30-JUN-11,Settled,70507122,241378529,38509707
142013,01-MAY-10,30-APR-11,Settled,16788421,48365004,
143025,01-JUL-10,30-JUN-11,Settled,34487828,62957632,16048573
143026,01-SEP-10,31-AUG-11,Settled,118840889,163988821,132798939
143027,01-JUL-10,30-JUN-11,Settled,54476744,74648377,14418513
143300,01-SEP-10,31-AUG-11,Settled,,700905496,454102787
143301,01-JUL-10,30-JUN-11,Settled,,27332275,16993204
144010,01-JUL-10,30-JUN-11,Settled,34082808,440847,
144016,01-JUL-10,30-JUN-11,Settled,34154136,454370,
144021,01-JUL-10,30-JUN-11,Settled,26748890,396040,
144023,01-JUL-10,30-JUN-11,Settled,18975872,249460,
144028,01-JUL-10,30-JUN-11,Settled,36554410,317849,
144035,01-JUL-10,30-JUN-11,Settled,32505940,54005348,24051299
144037,01-JUL-10,30-JUN-11,Settled,87278653,1794871,
144038,01-JUL-10,30-JUN-11,Settled,58977128,881133,
150008,01-JUL-10,30-JUN-11,Settled w/Audit,112905841,166929486,132240636
150010,01-JUL-10,30-JUN-11,Settled,91020237,141153394,199887227
150011,01-JUL-10,30-JUN-11,Settled,100384136,89611828,212743429
150012,01-JUL-10,30-JUN-11,Reopened,225158976,406623204,257414440
150017,01-JUL-10,30-JUN-11,Reopened,290507354,917669178,562095258
150023,01-SEP-10,31-AUG-11,Settled w/Audit,317325006,488016044,501662046
150034,01-JUL-10,30-JUN-11,Settled,158961162,249783891,231383951
150046,01-SEP-10,31-AUG-11,Reopened,97435200,231064718,225736699
150047,01-JUN-10,31-MAY-11,Settled,80511937,193160814,125194977
150076,01-JUL-10,30-JUN-11,Settled,34453812,43505760,79802666
150084,01-JUL-10,30-JUN-11,Settled w/Audit,632361827,1499494899,1037708306
150088,01-JUL-10,30-JUN-11,Reopened,166155111,188581088,349167101
150100,01-JUL-10,30-JUN-11,Settled w/Audit,283479833,564921285,501478813
150115,01-JUL-10,30-JUN-11,Settled,99891494,98608235,138948909
150125,01-JUL-10,30-JUN-11,Settled w/Audit,339314376,544876713,441565496
150129,01-SEP-10,31-AUG-11,Settled,36784552,55704837,78406240
150153,01-JUL-10,30-JUN-11,Settled,107631065,273534097,94783866
150157,01-JUL-10,30-JUN-11,Settled,98029663,186702213,149340807
150163,01-MAY-10,30-APR-11,Settled,12189513,21494292,12410865
151300,01-MAY-10,30-APR-11,Settled,,5702994,18215404
151301,01-JUL-10,30-JUN-11,Reopened,,15851183,53751035
151303,01-JUL-10,30-JUN-11,Reopened,,4849177,39491934
151307,01-JUL-10,30-JUN-11,Reopened,,9075138,45072264
151308,01-JUL-10,30-JUN-11,Reopened,,8164924,41497226
151309,01-JUL-10,30-JUN-11,Reopened,,8683179,45352456
151314,01-JUL-10,30-JUN-11,Settled,,8843943,37339187
151316,01-JUL-10,30-JUN-11,Settled,,13872500,49636791
151325,01-JUL-10,30-JUN-11,Settled,14792662,16046658,17595543
151326,01-SEP-10,31-AUG-11,Settled,,17774126,47930924
151335,01-JUL-10,30-JUN-11,Reopened,29793023,17176186,41734034
152007,01-SEP-10,31-AUG-11,Settled,17686476,55025202,207691
152008,01-SEP-10,31-AUG-11,Settled,19821553,71051908,134637
152012,01-AUG-10,31-JUL-11,Reopened,20405529,58426564,370
152013,01-SEP-10,31-AUG-11,Settled,15500601,39556610,
152016,01-JUL-10,30-JUN-11,Settled,11279907,28680575,
152020,01-JUL-10,30-JUN-11,Settled,42402594,103281888,51373
152021,01-JUL-10,30-JUN-11,Settled,14098694,32444473,33750
152025,01-SEP-10,31-AUG-11,Settled,9076198,23212097,
154009,01-JUL-10,30-JUN-11,Settled,28724652,5653576,25772857
154011,01-JUL-10,30-JUN-11,Settled,5504899,2641628,4565939
154014,01-JUL-10,30-JUN-11,Settled,13165038,4246014,10725862
154018,01-JUL-10,30-JUN-11,Settled,36627267,468351,
154019,01-JUL-10,30-JUN-11,Settled,33579734,692278,
154020,01-JUL-10,30-JUN-11,Settled,17778174,3750594,16469954
154021,01-JUL-10,30-JUN-11,Settled,6585145,1686613,6005888
154024,01-AUG-10,31-JUL-11,Settled,9210770,20275490,2670532
154031,01-JUL-10,30-JUN-11,Settled,23940077,4944327,22121643
154034,01-JUL-10,30-JUN-11,Settled,13036104,24596778,8127304
154035,01-JUL-10,30-JUN-11,Settled,10996670,1797270,15589583
154047,01-SEP-10,31-AUG-11,Settled,8228057,24118965,54057
154050,01-JUL-10,30-JUN-11,Settled,8637996,2719298,12403921
154052,01-JUL-10,30-JUN-11,Settled,9182755,4096750,10938032
154053,01-JUL-10,30-JUN-11,Settled,10335292,4496975,12537033
160005,01-JUL-10,30-JUN-11,Settled,43253167,39964517,58570391
160028,01-JUL-10,30-JUN-11,Settled,85755979,190266005,139353959
160029,01-JUL-10,30-JUN-11,Settled,116457242,197382452,149457484
160030,01-JUL-10,30-JUN-11,Settled,138064573,206279798,193468814
160032,01-JUL-10,30-JUN-11,Settled,28229327,20992376,37437865
160033,01-JUL-10,30-JUN-11,Settled w/Audit,273204027,449437848,353897214
160040,01-JUL-10,30-JUN-11,Settled,25985985,28489427,52080837
160057,01-JUL-10,30-JUN-11,Settled,134243406,151308098,177642024
160058,01-JUL-10,30-JUN-11,Reopened,806477395,1279515196,1027008626
160064,01-JUL-10,30-JUN-11,Settled w/Audit,203309191,266813980,345483499
160067,01-JUL-10,30-JUN-11,Settled,173169242,148418010,403252679
160069,01-JUL-10,30-JUN-11,Settled,95052446,168650993,102477178
160079,01-JUL-10,30-JUN-11,Settled,216031931,260843478,488247944
160080,01-JUL-10,30-JUN-11,Reopened,75233218,116910232,90564552
160083,01-JUL-10,30-JUN-11,Reopened,478945782,1033958999,725415993
160089,01-MAY-10,30-APR-11,Settled,60965763,59844775,102887662
160101,01-JUL-10,30-JUN-11,Settled,63806653,31725217,72137833
160112,01-JUL-10,30-JUN-11,Settled,52983891,48457695,79883472
160124,01-JUL-10,30-JUN-11,Settled,24408113,12762495,29122615
160153,01-JUL-10,30-JUN-11,Reopened,133403180,304438550,153824718
161300,01-JUL-10,30-JUN-11,Settled,,1340125,8147649
161301,01-JUL-10,30-JUN-11,Settled,,4540328,12394714
161302,01-JUL-10,30-JUN-11,Reopened,,23731641,34275745
161303,01-JUL-10,30-JUN-11,Settled,,7861689,12188133
161304,01-JUL-10,30-JUN-11,Settled w/Audit,,3748529,21857797
161305,01-JUL-10,30-JUN-11,Settled,,1685179,8638556
161307,01-JUL-10,30-JUN-11,Settled,,5130379,13215156
161308,01-JUL-10,30-JUN-11,Settled,,5994227,16747724
161309,01-JUL-10,30-JUN-11,Settled,,7450555,28961617
161310,01-JUL-10,30-JUN-11,Settled,,1093510,7988991
161311,01-JUL-10,30-JUN-11,Settled,,967078,6918968
161312,01-JUL-10,30-JUN-11,Settled,,3574235,8037852
161313,01-JUL-10,30-JUN-11,Settled,,6553472,15302533
161314,01-JUL-10,30-JUN-11,Settled,,4641153,8701785
161315,01-JUL-10,30-JUN-11,Settled,,1040816,3465155
161317,01-JUL-10,30-JUN-11,Settled,,3711380,11217758
161318,01-JUL-10,30-JUN-11,Settled,,6692022,11706509
161319,01-JUL-10,30-JUN-11,Settled,,1352755,6734642
161321,01-JUL-10,30-JUN-11,Settled,,2174039,9434932
161322,01-JUL-10,30-JUN-11,Settled,,1977406,14501642
161323,01-JUL-10,30-JUN-11,Settled,,3536924,20030572
161325,01-JUL-10,30-JUN-11,Settled,,6022571,12910730
161326,01-JUL-10,30-JUN-11,Settled,,5857738,21409031
161327,01-JUL-10,30-JUN-11,Settled,,7352551,15942105
161328,01-JUL-10,30-JUN-11,Settled,,3626419,18065550
161329,01-JUL-10,30-JUN-11,Reopened,,1801370,14677794
161330,01-JUL-10,30-JUN-11,Settled,,1474741,9097005
161331,01-JUL-10,30-JUN-11,Reopened,,3904814,15342320
161332,01-JUL-10,30-JUN-11,Settled,,5740997,8495228
161333,01-JUL-10,30-JUN-11,Settled,,8336391,12729697
161334,01-JUL-10,30-JUN-11,Reopened,,3101932,9372363
161335,01-JUL-10,30-JUN-11,Settled,,5918975,20675946
161336,01-JUL-10,30-JUN-11,Settled,,6109041,9315579
161337,01-JUL-10,30-JUN-11,Settled,,4456294,10558081
161338,01-JUL-10,30-JUN-11,Settled,13010861,5288256,15847291
161339,01-JUL-10,30-JUN-11,Reopened,,8879137,46297678
161340,01-JUL-10,30-JUN-11,Settled,,2684225,9582599
161341,01-JUL-10,30-JUN-11,Settled,,4397392,16406935
161342,01-JUL-10,30-JUN-11,Settled,,4358064,17855938
161343,01-JUL-10,30-JUN-11,Settled,,7740728,34775111
161344,01-JUL-10,30-JUN-11,Settled,,11365133,19327651
161346,01-JUL-10,30-JUN-11,Settled,19815020,8285005,19502194
161347,01-JUL-10,30-JUN-11,Settled,,8444882,21640264
161348,01-JUL-10,30-JUN-11,Reopened,,3005796,12264276
161349,01-JUL-10,30-JUN-11,Settled,,5269485,21555595
161351,01-JUL-10,30-JUN-11,Settled,,6411686,22556073
161352,01-JUL-10,30-JUN-11,Settled,,4683190,21618602
161353,01-JUL-10,30-JUN-11,Settled w/Audit,,7568782,28600017
161355,01-JUL-10,30-JUN-11,Settled,,8771706,23658157
161356,01-JUL-10,30-JUN-11,Settled,26180992,8559056,34962327
161357,01-JUL-10,30-JUN-11,Settled,,6169333,25689433
161358,01-JUL-10,30-JUN-11,Settled,,7223909,13482815
161359,01-JUL-10,30-JUN-11,Settled w/Audit,,10114059,28965238
161360,01-JUL-10,30-JUN-11,Reopened,23985805,9477341,24606162
161361,01-JUL-10,30-JUN-11,Settled,,12152721,19502664
161363,01-JUL-10,30-JUN-11,Settled,,14511041,20844487
161364,01-JUL-10,30-JUN-11,Settled,,8560472,22279059
161365,01-JUL-10,30-JUN-11,Settled,,8734633,37598477
161368,01-JUL-10,30-JUN-11,Settled,,7505073,23296333
161369,01-JUL-10,30-JUN-11,Settled,,4760769,22667764
161370,01-JUL-10,30-JUN-11,Reopened,,5247041,10668068
161371,01-JUL-10,30-JUN-11,Settled,,11894385,38974889
161372,01-JUL-10,30-JUN-11,Settled,,16371685,43881601
161373,01-JUL-10,30-JUN-11,Settled,,3774099,12099747
161374,01-JUL-10,30-JUN-11,Settled w/Audit,,8341401,31512061
161375,01-JUL-10,30-JUN-11,Reopened,34838243,20493370,37876568
161376,01-JUL-10,30-JUN-11,Settled,28745181,8498202,33441331
161377,01-JUL-10,30-JUN-11,Settled,,10229273,35733012
161378,01-JUL-10,30-JUN-11,Settled,,1426041,3345321
161379,01-JUL-10,30-JUN-11,Settled,29393460,19120839,31177872
161380,01-JUL-10,30-JUN-11,Reopened,18157030,8741074,23687403
161381,01-JUL-10,30-JUN-11,Settled,,10152567,27302806
162002,01-MAY-10,30-APR-11,Settled,7108099,16252908,
164002,01-JUL-10,30-JUN-11,Settled,12520632,8416234,
164003,01-JUL-10,30-JUN-11,Settled,16802415,14238209,13313
164004,01-JUL-10,30-JUN-11,Settled,8181543,6002076,
164005,01-JUL-10,30-JUN-11,Settled,7631258,7528221,
170010,01-JUL-10,30-JUN-11,Settled,20247534,25049662,40619256
170013,01-JUL-10,30-JUN-11,Settled,129428794,204026278,221679082
170020,01-JUL-10,30-JUN-11,Settled,116214835,180856345,149565273
170023,01-JUL-10,30-JUN-11,Settled,59952659,67897613,87050951
170040,01-JUL-10,30-JUN-11,Reopened,640462453,1573513964,1050116529
170058,01-JUL-10,30-JUN-11,Settled,28925482,40812342,55789126
