PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
121303,01-JUL-13,30-JUN-14,Settled,11588768,1312374,11330240
121304,01-JUL-13,30-JUN-14,Settled,11006035,11011128,10406940
121305,01-JUL-13,30-JUN-14,Settled,5074597,2846621,2982581
121306,01-JUL-13,30-JUN-14,Amended,16823765,12311519,6284631
121307,01-JUL-13,30-JUN-14,Settled,14840104,14877134,3724499
121308,01-JUL-13,30-JUN-14,Settled,20962794,17416689,3774543
122001,01-JUL-13,30-JUN-14,Settled,20728930,21019775,26552
123025,01-OCT-12,30-SEP-13,Settled w/Audit,33444664,39478296,6394445
123300,01-JUL-13,30-JUN-14,Settled,,512599188,253458268
124001,01-JAN-13,31-DEC-13,Settled,12464643,19039497,968021
130002,01-OCT-12,30-SEP-13,Settled,197904285,211905392,231934416
130003,01-JUL-13,30-JUN-14,Settled,113349341,148764393,169091771
130006,01-OCT-12,30-SEP-13,As Submitted,801286878,893788671,897286175
130007,01-JUL-13,30-JUN-14,As Submitted,394606985,553735746,426573768
130013,01-JUL-13,30-JUN-14,Settled,82288715,106676758,141482545
130014,01-OCT-12,30-SEP-13,Settled,64120696,114562120,140800704
130018,01-OCT-12,30-SEP-13,Reopened,170821702,473287664,244934791
130025,01-OCT-12,30-SEP-13,Settled,47831006,22574977,53966020
130028,01-JAN-13,31-DEC-13,Settled,173015105,280019742,263135656
130049,01-JAN-13,31-DEC-13,As Submitted,261746998,337281913,355215827
130063,01-JAN-13,31-DEC-13,Settled,19694214,20985905,52952607
130065,01-JAN-13,31-DEC-13,Settled,90945864,48376668,169931606
130066,01-JAN-13,31-DEC-13,Settled,27520571,40542229,40627358
131301,01-JAN-13,31-DEC-13,Settled,10046064,4561059,7896341
131302,01-OCT-12,30-SEP-13,Settled,,8549760,16633863
131303,01-JUL-13,30-JUN-14,Settled,8268997,3516084,7255135
131304,01-OCT-12,30-SEP-13,Settled,6291006,1952792,3429729
131305,01-OCT-12,30-SEP-13,Settled,,4918349,18360277
131307,01-JUL-13,30-JUN-14,Settled,,4173747,12952751
131308,01-OCT-12,30-SEP-13,Settled,,362229,2106701
131309,01-OCT-12,30-SEP-13,Settled,10764562,4958349,8741316
131310,01-OCT-12,30-SEP-13,Settled,,7027191,17170432
131311,01-OCT-12,31-MAR-13,As Submitted,9757800,4203651,12636767
131311,01-APR-13,30-SEP-13,Settled,11042486,4311649,13118078
131312,01-OCT-12,30-SEP-13,Settled w/Audit,,7247511,20747966
131313,01-OCT-12,31-DEC-12,Reopened,,337098,3849607
131313,01-JAN-13,30-SEP-13,Settled,,1208841,10850634
131314,01-DEC-12,30-NOV-13,Settled,,3371090,14536743
131315,01-OCT-12,30-SEP-13,Settled,,2929656,11158415
131316,01-JAN-13,31-DEC-13,Settled,17461354,12218489,16333061
131317,01-JAN-13,31-DEC-13,Settled,,4519396,16156985
131318,01-OCT-12,30-SEP-13,Reopened,,3318817,15735774
131319,01-OCT-12,30-SEP-13,Settled,21079727,12207165,20502671
131320,01-JUL-13,30-JUN-14,Settled,,6283820,20053747
131321,01-JUL-13,30-JUN-14,Settled,,7092295,15538115
131322,01-OCT-12,30-SEP-13,Settled,12648095,7687674,9793728
131323,01-OCT-12,30-SEP-13,Settled,,23645499,39410257
131324,01-OCT-12,30-SEP-13,Settled w/Audit,5707581,1111009,4738570
131325,01-JAN-13,31-DEC-13,Reopened,67497550,65101829,92781421
131326,01-JAN-13,31-DEC-13,Settled,,25710855,44108656
131327,01-JAN-13,31-DEC-13,Settled,,21351392,46084017
131328,01-JAN-13,31-DEC-13,Settled,,19874470,38264620
132001,01-OCT-12,30-SEP-13,Settled,17491728,39769961,9964
132002,01-FEB-13,31-MAY-13,As Submitted,4638055,15583796,
132002,01-JUN-13,31-AUG-13,Settled,3944080,9801091,
132002,01-SEP-13,31-AUG-14,Settled,17583403,42060119,
132003,01-JAN-13,31-DEC-13,Settled,14524032,35183833,9654
133025,01-JUN-13,31-MAY-14,Settled,39992926,19212752,40743607
134002,01-OCT-12,30-SEP-13,Settled,14898631,59815750,4733000
134009,01-JAN-13,30-APR-13,Settled,1123210,626424,66948
134009,01-MAY-13,31-DEC-13,Settled,2133727,2300557,
134010,01-JUL-13,30-JUN-14,Settled,20374967,18177115,
134011,01-JAN-13,31-DEC-13,Settled,8838093,8850189,
134014,01-OCT-12,31-DEC-13,Settled,2895225,5000039,
140001,01-JUL-13,30-JUN-14,Amended,58433315,50027035,112712410
140002,01-JAN-13,31-DEC-13,Settled,104780043,167964191,247441148
140007,01-JAN-13,31-DEC-13,Amended,362903800,1034585303,812727752
140008,01-JUL-13,30-JUN-14,As Submitted,116508144,298403920,231357006
140010,01-OCT-12,30-SEP-13,Settled,985892169,1289337380,1881126594
140011,01-APR-13,31-MAR-14,As Submitted,102460869,167246330,255860875
140012,01-JAN-13,31-DEC-13,Settled,82010970,123522606,221387203
140013,01-JAN-13,31-DEC-13,Settled,100981051,169278691,189680555
140015,01-OCT-12,30-SEP-13,As Submitted,198800720,364465934,338806118
140018,01-JUL-13,30-JUN-14,Settled,214434328,579150136,422276011
140019,01-SEP-13,31-AUG-14,Settled,14501196,5317629,23929336
140026,01-JUL-13,30-JUN-14,Settled,37849692,40684392,90980702
140029,01-JUL-13,30-JUN-14,Settled,255582824,631988604,894813357
140030,01-MAY-13,31-DEC-13,Amended,185825698,422559654,372034409
140032,01-JUL-13,30-JUN-14,As Submitted,88905486,95564418,177996283
140033,01-DEC-12,30-NOV-13,Settled,15520061,50702350,39623793
140034,01-JAN-13,31-DEC-13,Settled,88570897,93636976,153360928
140040,01-MAY-13,30-APR-14,Settled,51110500,148532328,206516940
140043,01-MAY-13,30-APR-14,Settled w/Audit,134523623,175127087,363997904
140046,01-JAN-13,31-DEC-13,Settled,137000538,187274107,170442298
140048,01-JAN-13,31-DEC-13,Amended,142536595,322901550,197349626
140049,01-MAY-13,30-APR-14,Amended,118058796,352970489,340411417
140051,01-OCT-12,30-SEP-13,Amended,144827931,276253461,272500270
140052,01-JAN-13,31-DEC-13,Settled,68129651,121530871,230675810
140053,01-JUL-13,30-JUN-14,As Submitted,344847295,780550263,623284715
140054,01-OCT-12,30-SEP-13,Settled,177949517,522929996,513881940
140058,01-OCT-12,30-SEP-13,Settled,73374884,80100274,163025197
140059,01-JUL-13,30-JUN-14,Settled,21162309,14848691,43674629
140062,01-JAN-13,31-DEC-13,As Submitted,311105196,651469432,601651187
140063,01-JUL-13,30-JUN-14,Settled,85812497,145587610,199820246
140064,01-OCT-12,30-SEP-13,Settled,54638246,106819647,188970507
140065,01-NOV-12,31-OCT-13,Settled,138727496,300234872,274580996
140067,01-OCT-12,30-SEP-13,Amended,625277367,2001331267,1224927716
140068,01-APR-13,31-MAR-14,Settled,41361764,91526596,45317843
140077,01-JAN-13,31-DEC-13,Settled,48286219,20008042,40604213
140080,01-JAN-13,31-DEC-13,Amended,129814368,394363555,262747558
140082,01-JUN-13,31-MAY-14,Amended,92634951,239114664,235436338
140083,01-JUL-13,30-JUN-14,As Submitted,51285551,45847048,19915745
140084,01-DEC-12,30-NOV-13,Settled,126542604,565427455,446438646
140088,01-JUL-13,30-JUN-14,Amended,1032598570,2558260234,2061705373
140089,01-JUL-13,30-JUN-14,Settled,48978745,31550650,94751959
140091,01-JAN-13,31-DEC-13,Amended,422758026,1004698362,1039723956
140093,01-JAN-13,31-DEC-13,Settled,91650073,193427707,268327849
140095,01-JUL-13,30-JUN-14,Amended,90796590,152907489,157925470
140100,01-JUL-13,30-JUN-14,Settled,280295218,222941058,935542120
140101,01-JAN-13,31-DEC-13,Settled,103713179,104739810,239023646
140103,01-JAN-13,31-DEC-13,Settled,70296641,114241681,55509989
140110,01-OCT-12,30-SEP-13,Settled,67973695,60897152,123824381
140113,01-JAN-13,31-DEC-13,Settled,117129646,288745631,259121762
140114,01-OCT-12,30-SEP-13,Settled,220840014,772503200,507679507
140115,01-JUL-13,30-JUN-14,Settled,45987909,66440815,68104986
140116,01-JUL-13,30-JUN-14,Settled,188260879,292381828,341843301
140117,01-JAN-13,31-DEC-13,Amended,254502387,730608983,434644557
140118,01-JAN-13,31-DEC-13,Amended,110823972,306623903,241102990
140119,01-JUL-13,30-JUN-14,As Submitted,827608321,1908720519,1358369119
140120,01-MAY-13,30-APR-14,Settled,56603898,100595803,150741866
140122,01-JAN-13,31-DEC-13,Settled,238202353,432721441,494695427
140124,01-DEC-12,30-NOV-13,Amended,708408450,587908993,574727332
140125,01-JAN-13,31-DEC-13,Settled,78731288,434177705,295965569
140127,01-JAN-13,31-DEC-13,Settled,133876281,243395577,190411826
140130,01-SEP-13,31-AUG-14,Settled,197710002,280544794,555987192
140133,01-JUL-13,30-JUN-14,As Submitted,105868741,275364982,180679448
140135,01-OCT-12,30-SEP-13,Settled,162537180,242339313,469930685
140137,01-JAN-13,31-DEC-13,Settled,29876378,14729782,52609527
140143,01-OCT-12,30-SEP-13,Settled,57072470,49474442,103906411
140145,01-JUL-13,30-JUN-14,Settled,38342343,16935486,76988183
140147,01-OCT-12,30-SEP-13,Settled,34199042,43958451,79120062
140148,01-OCT-12,30-SEP-13,Settled,414544418,918552756,725606672
140150,01-JUL-13,30-JUN-14,Amended,661296916,994148558,955373696
140155,01-JAN-13,31-DEC-13,Settled,117881259,261952345,338227552
140158,01-JUL-13,30-JUN-14,Settled,202994049,297344797,286248540
140160,01-JAN-13,31-DEC-13,Settled,92324549,122991250,228382403
140161,01-OCT-12,30-SEP-13,Settled,30493074,32909671,106656618
140162,01-OCT-12,30-SEP-13,Settled,93327251,266582342,240657230
140164,01-APR-13,31-MAR-14,Settled w/Audit,189363987,318129175,360619886
140166,01-JUL-13,30-JUN-14,As Submitted,97803081,219452933,269078643
140167,01-OCT-12,30-SEP-13,Settled,30071112,16635330,54504137
140172,01-JAN-13,31-DEC-13,Amended,233874753,477713637,441365268
140174,01-JAN-13,31-DEC-13,Settled,160535889,411888776,469633379
140176,01-JUL-13,30-JUN-14,Amended,111403967,152245905,197661526
140177,01-APR-13,31-MAR-14,Settled,70112159,170598175,92593669
140179,01-JUL-13,30-JUN-14,Amended,160076427,468725045,415981579
140180,01-JAN-13,31-DEC-13,Settled,232421920,667130463,385866049
140181,01-JAN-13,31-DEC-13,Settled,41374638,83979165,23355887
140182,01-JAN-13,31-DEC-13,Settled,285015765,726770627,541055346
140184,01-MAY-13,30-APR-14,Settled,61576095,273753158,223684449
140185,01-JAN-13,31-DEC-13,Reopened,232516966,530779037,483720461
140186,01-JAN-13,31-DEC-13,As Submitted,192031757,311334238,436110185
140187,01-JUL-13,30-JUN-14,As Submitted,130300078,278756216,287396011
140189,01-JUL-13,30-JUN-14,As Submitted,138183038,149555022,358487370
140191,01-OCT-12,30-SEP-13,Amended,274779738,454526390,643570191
140197,01-OCT-12,30-SEP-13,Settled,36112707,49346289,15825544
140200,01-JUL-13,30-JUN-14,Settled,350932771,756582051,818733098
140202,01-JAN-13,31-DEC-13,Amended,252465354,785088950,597132930
140206,01-OCT-12,30-SEP-13,Amended,82759803,153788364,116928002
140208,01-JAN-13,31-DEC-13,Amended,768170133,1963885194,767110132
140209,01-JAN-13,31-DEC-13,Settled,262201060,507406845,645990126
140210,01-JUL-13,30-JUN-14,Settled,36692659,32077297,75425205
140211,01-JUL-13,30-JUN-14,Settled,202793491,353397721,503901927
140213,01-OCT-12,30-SEP-13,Reopened,284156428,485009774,478865033
140217,01-JAN-13,31-DEC-13,Settled,139509142,360746087,304354890
140223,01-JAN-13,31-DEC-13,Settled,551131313,1186221075,743078424
140224,01-JAN-13,31-DEC-13,Reopened,167414922,441027354,276122095
140228,01-JUN-13,31-MAY-14,As Submitted,301190520,728554319,833819131
140231,01-JUL-13,30-JUN-14,Settled,433232015,899240484,1264678673
140233,01-OCT-12,30-SEP-13,Settled,261976317,555616567,538506469
140234,01-JUL-13,30-JUN-14,As Submitted,50679290,54246487,139813074
140239,01-JAN-13,31-DEC-13,Settled,283825906,541810380,345998046
140240,01-JUL-13,30-JUN-14,Amended,59405128,214233400,108494627
140242,01-JUL-13,30-JUN-14,Settled,655924355,1411229978,1541559716
140250,01-JAN-13,31-DEC-13,Settled,176571430,377218664,321673154
140251,01-JAN-13,31-DEC-13,Amended,106220755,353025393,205448387
140252,01-OCT-12,30-SEP-13,Settled,388636181,715210702,842321845
140258,01-JUL-13,30-JUN-14,Settled,410534364,917891015,902091678
140275,01-JUL-13,30-JUN-14,Settled,70209479,90205213,112491459
140276,01-JUL-13,30-JUN-14,Amended,781762148,1237551599,1243806598
140280,01-JAN-13,31-DEC-13,Settled,215113167,352512082,383406312
140281,01-SEP-13,31-AUG-14,Amended,1023706663,2595194247,2342540580
140286,01-MAY-13,30-APR-14,Settled,133412811,189558755,257122054
140288,01-JAN-13,31-DEC-13,Settled,306768037,710726475,507234329
140289,01-JAN-13,31-DEC-13,Settled,100511219,150381995,243624200
140290,01-JUL-13,30-JUN-14,Settled,303851166,689397717,667547997
140291,01-JAN-13,31-DEC-13,Settled,209860568,321670273,395050662
140292,01-JAN-13,31-DEC-13,Settled,65351285,135297512,100320859
140294,01-JAN-13,31-DEC-13,Settled,27407182,56280341,109965360
140300,01-DEC-12,30-NOV-13,Settled,76689498,19566545,57347987
140304,01-JAN-13,31-DEC-13,Settled,95623079,165458336,248749178
141300,01-SEP-13,31-AUG-14,Settled,,2036629,12527112
141301,01-JUL-13,30-JUN-14,Settled,,5761233,42952906
141302,01-OCT-12,30-SEP-13,Settled,17525239,6858563,12939563
141303,01-MAY-13,30-APR-14,Settled,,2597379,21431895
141304,01-FEB-13,30-JUN-13,As Submitted,5030092,1982533,6659203
141304,01-JUL-13,30-JUN-14,As Submitted,,3778064,17352918
141305,01-JUL-13,30-JUN-14,As Submitted,,6930527,26085320
141306,01-JUL-13,30-JUN-14,As Submitted,,1952688,21278706
141307,01-MAY-13,30-APR-14,Settled,,4565950,26650853
141308,01-MAY-13,30-APR-14,As Submitted,,3417492,17333410
141309,01-JAN-13,31-DEC-13,Settled,,4561624,19941357
141310,01-APR-13,31-MAR-14,Settled,,14443799,43185517
141311,01-JUL-13,30-JUN-14,Settled,23894777,13663255,49653796
141312,01-MAY-13,30-APR-14,Settled,,9114446,42349830
141313,01-OCT-12,30-SEP-13,Settled,,4058047,28271583
141315,01-OCT-12,30-SEP-13,Settled,,4386090,36643898
141316,01-OCT-12,30-SEP-13,As Submitted,27505132,9085499,42254069
141317,01-OCT-12,30-SEP-13,Amended,53207342,34483684,82645261
141318,01-OCT-12,30-SEP-13,Settled w/Audit,,9346990,44604119
141319,01-JUN-13,31-MAY-14,As Submitted,29871033,19328947,46119233
141320,01-JAN-13,31-DEC-13,Amended,,9929705,53031081
141321,01-JUL-13,30-JUN-14,As Submitted,,3664258,26840046
141322,01-OCT-12,30-SEP-13,Settled,,18071205,63153590
141323,01-APR-13,31-MAR-14,Settled,,7634242,31792110
141324,01-APR-13,31-MAR-14,Settled,,7497065,24647587
141325,01-OCT-12,30-SEP-13,Settled,,7841819,41551512
141326,01-JUL-13,30-JUN-14,As Submitted,,4681108,16727958
141327,01-JAN-13,31-DEC-13,As Submitted,,17110626,40984421
141328,01-APR-13,31-MAR-14,Settled,,4101682,10315985
141329,01-JUL-13,30-JUN-14,As Submitted,11324384,5476047,8161144
141330,01-JUL-13,30-JUN-14,Settled,,18269758,20448474
141331,01-JUL-13,30-JUN-14,Settled,,6706647,21253561
141332,01-JUL-13,30-JUN-14,As Submitted,,4793882,26778147
141333,01-MAR-13,28-FEB-14,Settled,,2602531,27621614
141334,01-APR-13,31-MAR-14,Amended,,9001563,116320411
141335,01-JUL-13,30-JUN-14,As Submitted,21524182,13457527,41557417
141336,01-JUL-13,30-JUN-14,As Submitted,,18870169,53917514
141337,01-MAY-13,30-APR-14,As Submitted,,11941154,47688956
141338,01-JUL-13,30-JUN-14,Settled,,5393939,26254505
141339,01-OCT-12,30-SEP-13,Settled,31126745,19333511,56638379
141340,01-MAY-13,30-APR-14,As Submitted,,24229669,67948979
141341,01-JAN-13,31-DEC-13,Amended,,2799056,31560260
141342,01-JAN-13,31-DEC-13,Reopened,,11622799,51408134
141343,01-MAY-13,30-APR-14,As Submitted,36063261,14102288,61651191
141344,01-JUL-13,30-JUN-14,Settled,,6446619,21425494
141345,01-APR-13,31-MAR-14,As Submitted,,9691402,39155980
141346,01-JAN-13,31-DEC-13,Reopened,20164075,15129682,42603979
141347,01-AUG-13,31-JUL-14,Settled,,4873986,26356515
141348,01-JUL-13,30-JUN-14,Settled,,26739743,72312501
141349,01-JUL-13,30-JUN-14,Settled,,5081166,48056827
141350,01-JUL-13,30-JUN-14,As Submitted,,14262896,64326241
141351,01-MAR-13,28-FEB-14,As Submitted,,8760505,37614408
142006,01-SEP-13,31-AUG-14,Settled,22805763,71843429,
142008,01-SEP-13,31-AUG-14,Reopened,84990677,314472452,
142009,01-SEP-13,31-AUG-14,Settled,49999428,185047602,
142010,01-JUN-13,31-MAY-14,Settled,72861218,189887983,1129338
142011,01-JAN-13,31-DEC-13,Settled,71540764,262590799,52280845
142013,01-MAY-13,30-APR-14,Settled,16417432,46734560,
142014,01-SEP-13,31-AUG-14,Settled,12724658,30792929,
143025,01-JUL-13,30-JUN-14,Settled,32702358,71721732,14061061
143026,01-SEP-13,31-AUG-14,As Submitted,140591844,215611685,157632841
143027,01-JUL-13,30-JUN-14,Settled,58141485,77273978,15691120
143028,01-JAN-13,31-DEC-13,Settled,18211275,33036869,3535122
143300,01-SEP-13,31-AUG-14,Settled,,980615140,573139125
143301,01-JUL-13,30-JUN-14,Settled,,21738638,17448229
144005,01-JAN-13,31-DEC-13,Settled,22407190,45753705,4755692
144009,01-JAN-13,31-DEC-13,Settled,22128199,52210602,4298788
144010,01-JUL-13,30-JUN-14,Settled,43568729,393767,
144016,01-JUL-13,30-JUN-14,Settled,37695857,418800,
144021,01-JUL-13,30-JUN-14,Settled,33027652,464500,
144026,01-JAN-13,31-DEC-13,Settled,23074198,57839924,8262687
144028,01-JUL-13,30-JUN-14,Settled,43107345,271188,
144029,01-JAN-13,31-DEC-13,Settled,9710727,29303990,3161127
144031,01-JUL-13,30-JUN-14,Settled,51353892,93695703,47849079
144035,01-JUL-13,30-JUN-14,Settled,35767802,76902667,37564183
144037,01-JUL-13,30-JUN-14,Settled,99768071,1846260,
144038,01-JUL-13,30-JUN-14,Settled,70349701,941402,
150001,01-JAN-13,31-DEC-13,Settled,58661992,48620600,119683814
150002,01-JAN-13,31-DEC-13,Settled,272390565,507850047,381574466
150003,01-JAN-13,31-DEC-13,Settled,57881876,63513732,107473654
150004,01-JAN-13,31-DEC-13,Settled,163254210,260036003,197059600
150005,01-JAN-13,31-DEC-13,Settled,140092895,111232175,289622759
150006,01-JAN-13,31-DEC-13,Settled,131795010,218751762,249735547
150007,01-JAN-13,31-DEC-13,Reopened,118284458,112060280,235379619
150008,01-JUL-13,30-JUN-14,Settled,121662814,191736545,186253711
150009,01-JAN-13,31-DEC-13,Settled,149237991,254890895,194244891
150010,01-JUL-13,30-JUN-14,Settled,101041196,144238998,243199175
150011,01-JUL-13,30-JUN-14,Settled,110492926,107539644,251408830
150012,01-JUL-13,30-JUN-14,Settled w/Audit,254076201,473512853,341387198
150015,01-JAN-13,31-DEC-13,Settled,130110980,172525864,286284425
150017,01-JUL-13,30-JUN-14,Amended,321262545,1197670970,786927679
150018,01-JAN-13,31-DEC-13,Settled,206333260,389096579,305369631
150021,01-JAN-13,31-DEC-13,Settled,522448678,1076198872,805976509
150022,01-JAN-13,31-DEC-13,Settled,35922709,28907697,94574216
150023,01-SEP-13,31-AUG-14,Settled,307152846,460575154,620485704
150024,01-JAN-13,31-DEC-13,As Submitted,424206109,480889555,654626919
150026,01-JAN-13,31-DEC-13,Settled,154326382,155940461,314716071
150030,01-JAN-13,31-DEC-13,Settled,56591788,59824278,106626313
150034,01-JUL-13,30-JUN-14,Settled,181624099,315738971,347026248
150035,01-JAN-13,31-DEC-13,Settled,228101476,627308450,658892613
150037,01-JAN-13,31-DEC-13,Settled,73684047,62575303,138627641
150038,01-JAN-13,31-DEC-13,Settled,34191806,26969609,94911093
150042,01-JAN-13,31-DEC-13,Settled,134078122,152114748,237513353
150044,01-JAN-13,31-DEC-13,Settled,190416432,387651653,448847023
150045,01-OCT-12,30-SEP-13,Settled,40143766,29078226,75942098
150046,01-SEP-13,31-AUG-14,Settled,91728689,243811076,272137060
150047,01-JUN-13,31-MAY-14,Settled,88945836,269293114,188261011
150048,01-JAN-13,31-DEC-13,Settled,204833794,277414216,347297102
150051,01-JAN-13,31-DEC-13,Settled,295262657,380471388,443340262
150056,01-JAN-13,31-DEC-13,Amended,1566676392,3481213257,2613355120
150057,01-JAN-13,31-DEC-13,Settled,75108934,127068224,174778532
150058,01-JAN-13,31-DEC-13,Amended,293222519,717739423,394893412
150059,01-JAN-13,31-DEC-13,Settled,107288200,138585002,173212966
150061,01-JAN-13,31-DEC-13,Settled,44300323,37297056,59735777
150064,01-OCT-12,30-SEP-13,Settled,39416430,24700721,74008034
150065,01-JAN-13,31-DEC-13,Settled,93245024,65987548,186351740
150069,01-JAN-13,31-DEC-13,Settled,65709978,78710241,138830212
150072,01-JAN-13,31-DEC-13,Settled,37479026,32158791,93030735
150074,01-JAN-13,31-DEC-13,Settled w/Audit,276348860,345433698,627954629
150075,01-OCT-12,30-SEP-13,Reopened,29461035,56540832,78941522
150076,01-JUL-13,30-JUN-14,Settled,36811703,34599538,99864968
150082,01-OCT-12,30-SEP-13,Settled,425307683,724643724,801699971
150084,01-JUL-13,30-JUN-14,Amended,668206217,1840638117,1062531142
150086,01-JAN-13,31-DEC-13,Settled,70352947,74552587,117982367
150088,01-JAN-13,30-JUN-13,Reopened,93967533,104011379,206170978
150088,01-JUL-13,30-JUN-14,Settled,167862670,186432457,382809029
150089,01-JAN-13,31-DEC-13,Settled,276999598,786297259,563920399
150090,01-JAN-13,31-DEC-13,Settled,120390073,226590978,185159962
150091,01-JAN-13,31-DEC-13,Settled,32008942,36227127,78767675
150097,01-JAN-13,31-DEC-13,Settled,69197762,64677219,158979074
150100,01-JUL-13,30-JUN-14,Settled,307475186,619011949,659260993
150101,01-JAN-13,31-DEC-13,Settled,35989437,26567142,78353492
150102,01-JAN-13,31-DEC-13,Reopened,22163780,13571309,55370273
150104,01-JAN-13,31-DEC-13,Settled,59373516,54825274,172847670
150109,01-JAN-13,31-DEC-13,Settled,215153703,358918836,363338308
150112,01-JAN-13,31-DEC-13,Settled,196912189,192745299,265298938
150113,01-JAN-13,31-DEC-13,Settled,101498969,134445685,204897395
150115,01-JUL-13,30-JUN-14,Settled,121173647,114369981,193533187
150125,01-JUL-13,30-JUN-14,Settled,366184873,605501910,642273548
150126,01-JAN-13,31-DEC-13,Settled,178016042,248105204,290481429
150128,01-JAN-13,31-DEC-13,Settled,137865680,297747478,266510738
150129,01-JAN-13,31-DEC-13,Settled,41906540,48751929,115362783
150133,01-MAR-13,28-FEB-14,Settled,61612998,149112051,289760123
150146,01-JAN-13,31-DEC-13,Settled,30608784,30198135,90448541
150149,01-JAN-13,31-DEC-13,Settled,47086845,71930961,37579832
150150,01-APR-13,31-MAR-14,Settled,80976768,160743104,287349064
150153,01-JUL-13,30-JUN-14,Settled,96052759,303367980,104162686
150154,01-JAN-13,31-DEC-13,Settled,80336289,198556060,150289880
150157,01-JUL-13,30-JUN-14,Settled,105777537,199216147,216945479
150158,01-JAN-13,31-DEC-13,Settled,124764028,243457902,339240034
150160,01-JAN-13,31-DEC-13,Settled,97827414,94786410,166476749
150161,01-JAN-13,31-DEC-13,Settled,170234003,273451688,244624806
150162,01-JAN-13,31-DEC-13,Settled,470308187,756442133,964117258
150163,01-MAY-13,30-APR-14,Settled,8053207,11918237,9494367
150164,01-JAN-13,31-DEC-13,Settled,36263569,37487993,67667787
150165,01-JAN-13,30-JUN-13,Settled,28325440,13854445,89051787
150165,01-JUL-13,31-DEC-13,Settled,33240836,15028961,107814085
150166,01-JAN-13,31-DEC-13,Settled,22472146,45990124,29600087
150167,01-JAN-13,31-DEC-13,Settled,68183508,154176896,116188892
150168,01-JAN-13,31-DEC-13,Reopened,46707201,187175967,145777266
150169,01-JAN-13,31-DEC-13,Settled,274083812,568280326,346808701
150172,01-JAN-13,31-DEC-13,Settled,14011473,3035298,59416239
150173,01-JAN-13,31-DEC-13,Settled,223005247,369894343,488623301
150175,01-OCT-12,30-SEP-13,Settled,37970548,85044672,61555043
150176,01-JAN-13,31-DEC-13,Settled,22239526,44476514,9086824
150177,01-JAN-13,31-DEC-13,Settled,25127581,59113861,37125090
150179,01-JUL-13,30-JUN-14,Settled,15389955,24416193,11069852
150180,01-JAN-13,21-JAN-14,Settled,4930268,6699723,1775
150181,13-MAY-13,30-JUN-14,Settled,37558888,22869503,96161405
150182,01-JAN-13,31-DEC-13,Reopened,12146127,4101754,17004661
151300,01-MAY-13,30-APR-14,Settled,,5791718,22569490
151301,01-JUL-13,30-JUN-14,Settled,,10808573,63238040
151302,01-JAN-13,31-DEC-13,Settled,,7961210,34260903
151303,01-JUL-13,30-JUN-14,Settled,,4714085,49815596
151304,01-JAN-13,31-DEC-13,Settled,,5192587,42527393
151305,01-OCT-12,30-SEP-13,Settled,,8911227,27611821
151306,01-JAN-13,31-DEC-13,Settled,,5483325,50121975
151307,01-JUL-13,30-JUN-14,Settled,,7997902,53186660
151308,01-JUL-13,30-JUN-14,Settled,,7158060,49069014
151309,01-JUL-13,30-JUN-14,Settled,,7906578,47322210
151310,01-JAN-13,31-DEC-13,Settled,27365227,14557692,62685163
151311,01-JAN-13,31-DEC-13,Settled,,21008018,57866784
151312,01-JAN-13,31-DEC-13,Settled,,8718679,49714300
151313,01-JAN-13,31-DEC-13,Settled,,22804913,67918765
151314,01-JUL-13,30-JUN-14,Settled,,5378700,44347902
151315,01-OCT-12,30-SEP-13,Settled,,16294716,70914870
151316,01-JUL-13,30-JUN-14,Settled,,14055030,49718496
151317,01-JAN-13,31-DEC-13,Settled,,13779583,43490209
151318,01-JAN-13,31-DEC-13,Settled,,31734768,79285692
151319,01-OCT-12,30-SEP-13,Settled,22352111,11033337,38198813
151320,01-OCT-12,30-SEP-13,Reopened,22119818,13486728,55202384
151322,01-JAN-13,31-DEC-13,Settled,,16560478,48594796
151323,01-JAN-13,31-DEC-13,Reopened,,15713881,43338415
151324,01-JAN-13,31-DEC-13,Settled,,12421115,39780562
151325,01-JUL-13,30-JUN-14,Settled,13516902,15667043,16858975
151326,01-SEP-13,31-AUG-14,Settled,,15371759,53545302
151327,01-JAN-13,31-DEC-13,Reopened,,11713923,46786686
151328,01-JAN-13,31-DEC-13,Settled,,24245293,111152437
151329,01-JAN-13,31-DEC-13,Settled,,23955824,102359126
151330,01-JAN-13,31-DEC-13,Settled,36475677,25747573,56266047
151331,01-JAN-13,31-DEC-13,Settled,,25291719,73052762
151332,01-JAN-13,31-DEC-13,Settled,,17904534,70154911
151333,01-JAN-13,31-DEC-13,Settled,,8943751,44696869
151334,01-JAN-13,31-DEC-13,Settled,,12587419,42565868
151335,01-JUL-13,30-JUN-14,Settled,,12813402,46285301
152007,01-SEP-13,31-AUG-14,Settled,17142013,48089110,
152008,01-SEP-13,31-AUG-14,Settled,18444067,65138408,
152012,01-AUG-13,31-AUG-14,Settled,24046245,89755485,
152013,01-SEP-13,31-AUG-14,Settled,16672708,36096045,
152014,01-JAN-13,31-DEC-13,Settled,23155107,63674681,
152016,01-JUL-13,30-JUN-14,Settled,9400122,23825951,
152018,01-DEC-12,30-NOV-13,Settled,11699545,47415365,
152020,01-JUL-13,30-JUN-14,Settled,39007545,121914212,136714
