PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
140049,01-MAY-14,30-APR-15,Amended,122009791,349817986,362448647
140052,01-JAN-14,31-OCT-14,As Submitted,59407584,100833494,210040682
140053,01-JUL-14,30-JUN-15,Amended,343041448,796564463,691580319
140054,01-OCT-13,30-SEP-14,Amended,191703604,484582988,553766309
140058,01-OCT-13,30-SEP-14,Settled,72169792,77693320,174422615
140059,01-JUL-14,30-JUN-15,As Submitted,24670236,14188810,52311999
140062,01-JAN-14,31-DEC-14,As Submitted,305627653,737196882,632726816
140063,01-JUL-14,30-JUN-15,Amended,90799203,149499847,235812199
140064,01-OCT-13,30-SEP-14,As Submitted,52152795,104040444,205026526
140065,01-NOV-13,31-DEC-14,Amended,161350035,335031767,336846336
140067,01-OCT-13,30-SEP-14,As Submitted,634317953,2001087755,1383520872
140068,01-APR-14,31-MAR-15,As Submitted,43523019,94221864,40132021
140077,01-JAN-14,31-DEC-14,As Submitted,43960838,19289779,36057195
140080,01-JAN-14,31-DEC-14,Amended,125714332,425187886,286634764
140082,01-JUN-14,31-MAY-15,Amended,97205221,269508997,238138374
140083,01-JUL-14,30-JUN-15,As Submitted,46428188,41885227,17609551
140084,01-DEC-13,30-NOV-14,Settled w/Audit,128665161,627391356,468268312
140088,01-JUL-14,30-JUN-15,Amended,1176274454,2828681817,2311080875
140089,01-JUL-14,30-JUN-15,As Submitted,50120774,30061995,108942580
140091,01-JAN-14,31-DEC-14,Amended,479750596,1130742680,1235782090
140093,01-JAN-14,31-DEC-14,Amended,86778253,214386805,283318214
140095,01-JUL-14,30-JUN-15,Amended,86198529,142831052,166333592
140100,01-JUL-14,30-JUN-15,As Submitted,296747825,224324047,1009707936
140101,01-JAN-14,31-DEC-14,Amended,101289692,125174227,276290088
140103,01-JAN-14,31-DEC-14,As Submitted,76794575,120898015,56651183
140110,01-OCT-13,30-SEP-14,As Submitted,62122294,61646819,141065289
140113,01-JAN-14,31-DEC-14,Amended,115692684,311599618,274655039
140114,01-OCT-13,30-SEP-14,Amended,215604662,763526563,591736639
140115,01-JUL-14,30-JUN-15,As Submitted,45132393,65436848,67370788
140116,01-JUL-14,30-JUN-15,Amended,210357471,314703399,406146427
140117,01-JAN-14,31-DEC-14,Amended,248382585,764027263,469146430
140118,01-JAN-14,31-DEC-14,As Submitted,108644236,322624667,265202977
140119,01-JUL-14,30-JUN-15,Amended,861417947,1975347702,1422188806
140120,01-MAY-14,30-APR-15,As Submitted,56487454,100085487,163767458
140122,01-JAN-14,31-DEC-14,Settled,228489393,425476986,515498877
140124,01-DEC-13,30-NOV-14,Amended,699588704,586036444,582116241
140125,01-JAN-14,31-DEC-14,Amended,83834740,459707633,353827263
140127,01-JAN-14,31-DEC-14,Amended,128323879,236917254,214826030
140130,01-SEP-14,31-AUG-15,Amended,212078958,307593548,672047161
140133,01-JUL-14,30-JUN-15,As Submitted,108492085,319970862,195301917
140135,01-OCT-13,30-SEP-14,As Submitted,161995266,243555372,482297793
140137,01-JAN-14,31-DEC-14,As Submitted,26908739,12485686,54807970
140143,01-OCT-13,30-SEP-14,Settled,57750372,50861683,113097263
140145,01-JUL-14,30-JUN-15,Amended,40844862,19853148,85095105
140147,01-OCT-13,30-SEP-14,Settled,35166608,45341859,88862748
140148,01-OCT-13,30-SEP-14,Amended,423868134,947832702,843988046
140150,01-JUL-14,30-JUN-15,As Submitted,683044231,1051411160,1117354535
140155,01-JAN-14,31-DEC-14,Amended,109542898,262972490,354052563
140158,01-JUL-14,30-JUN-15,Amended,209315702,341940976,328774648
140160,01-JAN-14,31-DEC-14,Amended,92432452,121318048,253154726
140161,01-OCT-13,30-SEP-14,Settled,31670172,30908039,114792432
140162,01-OCT-13,30-SEP-14,As Submitted,95584763,259258694,270791244
140164,01-APR-14,31-MAR-15,As Submitted,191506760,332171142,391537934
140166,01-JUL-14,30-JUN-15,As Submitted,106329950,226053825,297196110
140167,01-OCT-13,30-SEP-14,Settled,29752308,14960723,57189282
140172,01-JAN-14,31-DEC-14,Amended,223066916,417175307,500751944
140174,01-JAN-14,31-DEC-14,Amended,161429577,456748340,489493782
140176,01-JUL-14,30-JUN-15,Amended,104689944,126357587,223553097
140177,01-APR-14,31-MAR-15,Amended,75563356,175147224,99949685
140179,01-JUL-14,30-JUN-15,Amended,176469090,475820444,472182302
140180,01-JAN-14,31-DEC-14,Amended,248681291,735048845,436165717
140181,01-JAN-14,31-DEC-14,Amended,41731698,92178053,26354761
140182,01-JAN-14,31-DEC-14,Amended,293056353,736577905,587720726
140184,01-MAY-14,30-APR-15,Settled,69649716,279101441,276902232
140185,01-JAN-14,31-DEC-14,Amended,223840259,549794906,540855138
140186,01-JAN-14,31-DEC-14,Amended,196595368,313804245,495269167
140187,01-JUL-14,30-JUN-15,Amended,139493185,303374265,320518332
140189,01-JUL-14,30-JUN-15,As Submitted,151442201,165948261,416103524
140191,01-OCT-13,30-SEP-14,Amended,277349809,443717896,708294058
140197,01-OCT-13,30-SEP-14,Amended,35772553,47045701,16868836
140200,01-JUL-14,30-JUN-15,As Submitted,377112016,880946269,878157359
140202,01-JAN-14,31-DEC-14,Amended,265674684,820245035,650594986
140206,01-OCT-13,30-SEP-14,Amended,84236229,163741660,119781130
140208,01-JAN-14,31-DEC-14,Amended,804676532,2065974610,858074868
140209,01-JAN-14,31-DEC-14,As Submitted,268553797,538333870,677106657
140210,01-JUL-14,30-JUN-15,As Submitted,41872840,41112671,94027800
140211,01-JUL-14,31-AUG-14,Settled,35921183,61153230,91675591
140211,01-SEP-14,31-AUG-15,As Submitted,266142798,414048472,632642077
140213,01-OCT-13,30-SEP-14,Amended,297780286,513459382,537939412
140217,01-JAN-14,31-DEC-14,Amended,137649216,395174652,310901486
140223,01-JAN-14,31-DEC-14,Amended,553987001,1278806989,801200210
140224,01-JAN-14,31-DEC-14,Amended,158699751,476608569,305900329
140228,01-JUN-14,31-MAY-15,Amended,323604010,763144706,987652348
140231,01-JUL-14,30-JUN-15,As Submitted,484297337,988235909,1438764523
140233,01-OCT-13,30-SEP-14,Amended,261707663,546397081,593149080
140234,01-JUL-14,30-JUN-15,Amended,52043425,53118499,146053017
140239,01-JAN-14,31-DEC-14,Amended,288474161,573517776,390420286
140240,01-JUL-14,30-JUN-15,Amended,58155247,203399519,108985768
140242,01-JUL-14,31-AUG-14,Settled,114238383,249706690,290729442
140242,01-SEP-14,31-AUG-15,Amended,672605258,1435429749,1893340652
140250,01-JAN-14,31-DEC-14,Amended,191876642,417783316,401361384
140251,01-JAN-14,31-DEC-14,As Submitted,107488248,386139897,226559352
140252,01-OCT-13,30-SEP-14,Amended,381861417,686179790,883347604
140258,01-JUL-14,30-JUN-15,Amended,411384769,994446583,972567344
140275,01-JUL-14,30-JUN-15,Settled,70254845,89431146,118567796
140276,01-JUL-14,30-JUN-15,Amended,811366898,1385503825,1384160279
140280,01-JAN-14,31-DEC-14,As Submitted,225340600,358528845,438758666
140281,01-SEP-14,31-AUG-15,Amended,1079875202,2435216933,2495744081
140286,01-MAY-14,30-APR-15,As Submitted,131995275,197419907,279708433
140288,01-JAN-14,31-DEC-14,Amended,301845055,729093703,521087630
140289,01-JAN-14,31-DEC-14,As Submitted,100764276,156976303,265207170
140290,01-JUL-14,30-JUN-15,Amended,311624899,764339190,716021807
140291,01-JAN-14,31-DEC-14,As Submitted,218775067,369923288,433607190
140292,01-JAN-14,31-DEC-14,Settled,64714440,127449870,112008421
140294,01-JAN-14,31-DEC-14,Amended,30736384,47448509,134380502
140300,01-DEC-13,30-NOV-14,As Submitted,67993358,18366171,58701958
140304,01-JAN-14,31-DEC-14,Settled,97167411,158549109,272535330
141300,01-SEP-14,31-AUG-15,Amended,,1603360,13521717
141301,01-JUL-14,30-JUN-15,As Submitted,,7225319,45881964
141302,01-OCT-13,30-SEP-14,Settled,18790751,7110824,15885173
141303,01-MAY-14,30-APR-15,Settled,,3488692,21564249
141304,01-JUL-14,30-JUN-15,As Submitted,,4315294,21127367
141305,01-JUL-14,30-JUN-15,As Submitted,,7078790,29495022
141306,01-JUL-14,30-JUN-15,As Submitted,,1885021,23788609
141307,01-MAY-14,30-APR-15,Settled,,4658708,28403204
141308,01-MAY-14,30-APR-15,As Submitted,,3703423,19641252
141309,01-JAN-14,31-DEC-14,Settled,,4802867,20983772
141310,01-APR-14,31-MAR-15,Amended,,10421113,48427795
141311,01-JUL-14,30-JUN-15,As Submitted,24827456,15367667,52690290
141312,01-MAY-14,30-APR-15,Settled,,8875456,45765144
141313,01-OCT-13,30-SEP-14,Settled,,3705836,28437615
141315,01-OCT-13,30-SEP-14,As Submitted,,3129034,36285292
141316,01-OCT-13,31-DEC-13,Amended,,2166075,13743848
141316,01-JAN-14,31-DEC-14,As Submitted,,7977826,74709454
141317,01-OCT-13,30-SEP-14,As Submitted,57436250,40433432,95045495
141318,01-OCT-13,30-SEP-14,Amended,,7809307,43085290
141319,01-JUN-14,31-MAY-15,As Submitted,30960860,22320189,50434285
141320,01-JAN-14,31-DEC-14,Amended,,10005909,60389732
141321,01-JUL-14,30-JUN-15,As Submitted,,6162746,33237418
141322,01-OCT-13,30-SEP-14,Settled,,18268147,70925591
141323,01-APR-14,31-MAR-15,Settled,,10060274,34214706
141324,01-APR-14,31-MAR-15,Settled,,8192211,28238578
141325,01-OCT-13,31-MAR-14,Settled,,3362743,23096946
141325,01-APR-14,30-SEP-14,Settled,,3336731,26382592
141326,01-JUL-14,30-JUN-15,As Submitted,,5520856,19228440
141327,01-JAN-14,31-DEC-14,As Submitted,,17481647,47802938
141328,01-APR-14,31-MAR-15,Settled,,4090557,11812936
141329,01-JUL-14,30-JUN-15,As Submitted,12257545,5049570,10143667
141330,01-JUL-14,30-JUN-15,As Submitted,,17799010,21336316
141331,01-JUL-14,30-JUN-15,Settled,,7209312,22845261
141332,01-JUL-14,30-JUN-15,As Submitted,,5096854,30062414
141333,01-MAR-14,28-FEB-15,Settled,,2773327,29535169
141334,01-APR-14,31-MAR-15,As Submitted,,10970740,144080426
141335,01-JUL-14,30-JUN-15,As Submitted,21765523,13536952,43727050
141336,01-JUL-14,30-JUN-15,Amended,,22753998,64576042
141337,01-MAY-14,30-APR-15,As Submitted,,11413899,52465770
141338,01-JUL-14,30-JUN-15,As Submitted,,6735130,30731004
141339,01-OCT-13,30-SEP-14,Amended,31904375,20012523,61765996
141340,01-MAY-14,30-APR-15,As Submitted,,25429349,66559141
141341,01-JAN-14,31-DEC-14,Amended,,3421509,33401080
141342,01-JAN-14,31-DEC-14,Settled,,12818925,60044249
141343,01-MAY-14,30-APR-15,As Submitted,38273123,15330113,70937584
141344,01-JUL-14,30-JUN-15,As Submitted,,8911371,27393008
141345,01-APR-14,31-MAR-15,As Submitted,,8143354,43008278
141346,01-JAN-14,31-DEC-14,Settled,20497728,13068846,45568098
141347,01-AUG-14,31-JUL-15,As Submitted,,4785821,28476160
141348,01-JUL-14,30-JUN-15,Settled,,27546984,76224969
141349,01-JUL-14,30-JUN-15,Amended,,4647848,54923030
141350,01-JUL-14,30-JUN-15,Amended,,18855049,76956185
141351,01-MAR-14,28-FEB-15,As Submitted,,12173371,44647092
142006,01-SEP-14,31-AUG-15,Settled,24473572,76012978,
142008,01-SEP-14,31-AUG-15,Settled,90401941,325807842,
142009,01-SEP-14,31-AUG-15,Settled,50959159,187390650,
142010,01-JUN-14,31-MAY-15,As Submitted,79251718,220290017,1857313
142011,01-JAN-14,31-DEC-14,Settled,71957860,290051093,57724962
142013,01-MAY-14,31-AUG-14,Settled,5075259,14322818,
142013,01-SEP-14,31-AUG-15,As Submitted,13853230,44116856,
142014,01-SEP-14,31-AUG-15,As Submitted,15429291,36785638,
143025,01-JUL-14,30-JUN-15,As Submitted,33241950,72924897,16400793
143026,01-SEP-14,31-AUG-15,As Submitted,147878175,229762925,172650220
143027,01-JUL-14,30-JUN-15,As Submitted,58984939,80273888,15509156
143028,01-JAN-14,31-DEC-14,Settled,18266841,35694070,3780845
143300,01-SEP-14,31-AUG-15,As Submitted,,1008708715,642619764
143301,01-JUL-14,30-JUN-15,As Submitted,,22293671,16753877
144005,01-JAN-14,31-DEC-14,Settled,27412315,54835385,7850120
144009,01-JAN-14,31-DEC-14,Settled,22297236,53666441,4486712
144010,01-JUL-14,30-JUN-15,Settled,42996787,445929,
144016,01-JUL-14,30-JUN-15,Settled,38818084,437560,
144021,01-JUL-14,30-JUN-15,Settled,34751117,476420,
144026,01-JAN-14,31-DEC-14,Settled,25694725,62425798,10172472
144028,01-JUL-14,30-JUN-15,Settled,42850566,255420,
144029,01-JAN-14,31-DEC-14,Settled,10959896,38435386,3163170
144031,01-JUL-14,30-JUN-15,Settled,50986930,96460156,51555041
144035,01-JUL-14,30-JUN-15,Settled,38580681,77417131,33698815
144037,01-JUL-14,30-JUN-15,Settled,104628764,1834417,
144038,01-JUL-14,30-JUN-15,Settled,73131668,924473,
150001,01-JAN-14,31-DEC-14,As Submitted,56723695,47508096,123083715
150002,01-JAN-14,31-DEC-14,As Submitted,270173095,556999265,412261163
150003,01-JAN-14,30-SEP-14,Amended,36492290,38119828,81056403
150004,01-JAN-14,31-DEC-14,Settled,137050603,253162714,270539582
150005,01-JAN-14,31-DEC-14,Settled,144840820,117580485,308362980
150006,01-JAN-14,31-DEC-14,Settled,112340481,184356893,249623855
150007,01-JAN-14,31-DEC-14,As Submitted,107173059,129390823,261286789
150008,01-JUL-14,30-JUN-15,Settled,121688548,204775958,202111755
150009,01-JAN-14,31-DEC-14,Settled,161600942,237108691,210164490
150010,01-JUL-14,30-JUN-15,As Submitted,111231011,143892496,292388823
150011,01-JUL-14,30-JUN-15,As Submitted,123569477,105543861,259102000
150012,01-JUL-14,30-JUN-15,Settled,262258990,509579569,387494623
150015,01-JAN-14,31-DEC-14,Settled,121376850,179154574,310816817
150017,01-JUL-14,30-JUN-15,Amended,336180204,1372117958,892961591
150018,01-JAN-14,31-DEC-14,As Submitted,216567362,405634952,372342506
150021,01-JAN-14,31-DEC-14,Amended,534321726,1233383484,975796441
150022,01-JAN-14,31-DEC-14,Settled,33330357,32538430,100390262
150023,01-SEP-14,31-DEC-14,Settled,103215965,159170571,224201656
150024,01-JAN-14,31-DEC-14,Amended,445160334,541376382,735326793
150026,01-JAN-14,31-DEC-14,Settled,151119373,169647283,327369867
150030,01-JAN-14,31-DEC-14,Settled,55632779,58965443,114308302
150034,01-JUL-14,30-JUN-15,As Submitted,183832117,344536878,382411075
150035,01-JAN-14,31-DEC-14,Amended,240331175,734475015,766081721
150037,01-JAN-14,31-DEC-14,Amended,77487960,63737661,161884367
150038,01-JAN-14,31-DEC-14,Settled,39026901,18452953,86298551
150042,01-JAN-14,31-DEC-14,As Submitted,142562919,165080179,286165490
150044,01-JAN-14,31-DEC-14,Settled,194153042,393651299,429152646
150045,01-OCT-13,30-SEP-14,Settled,38491696,32592833,75564389
150046,01-SEP-14,31-AUG-15,Settled,102729409,275533318,313175228
150047,01-JUN-14,31-MAY-15,Settled,85926420,284045307,222614571
150048,01-JAN-14,31-DEC-14,As Submitted,208134892,265369260,394055396
150051,01-JAN-14,31-DEC-14,Amended,252533274,405674966,481071926
150056,01-JAN-14,31-DEC-14,As Submitted,1486681029,3661677997,2762574395
150057,01-JAN-14,31-DEC-14,Amended,82915252,110114383,202142675
150058,01-JAN-14,31-DEC-14,As Submitted,336823721,753711875,429237228
150059,01-JAN-14,31-DEC-14,Settled,109753260,136491096,177574129
150061,01-JAN-14,31-DEC-14,Settled,47475421,39946123,65920513
150064,01-OCT-13,30-SEP-14,Settled,41964989,24702241,73697441
150065,01-JAN-14,31-DEC-14,Settled,95685437,70557806,201319857
150069,01-JAN-14,31-DEC-14,Settled,66561482,85325611,159018168
150072,01-JAN-14,31-DEC-14,Amended,37065026,35378623,89879750
150074,01-JAN-14,31-DEC-14,Amended,325358389,428418989,768830593
150075,01-OCT-13,30-SEP-14,Settled,30083552,57258036,81999345
150076,01-JUL-14,30-JUN-15,As Submitted,39070885,36445190,110000167
150082,01-OCT-13,30-SEP-14,Amended,451678457,850477176,873295896
150084,01-JUL-14,30-JUN-15,As Submitted,753971210,1978843127,1140441725
150086,01-JAN-14,31-DEC-14,Settled,69134805,76081692,119010948
150088,01-JUL-14,30-JUN-15,Settled,164584569,201387248,405981579
150089,01-JAN-14,31-DEC-14,As Submitted,261201642,815164558,634229336
150090,01-JAN-14,31-DEC-14,Settled,114292965,237433342,194635102
150091,01-JAN-14,31-DEC-14,Settled,33042706,39006589,94831217
150097,01-JAN-14,31-DEC-14,Settled,71968651,65141453,179571412
150100,01-JUL-14,30-JUN-15,As Submitted,320091162,692348779,744328470
150101,01-JAN-14,31-DEC-14,Settled,37201991,32355083,88302348
150102,01-JAN-14,31-DEC-14,Settled,21683385,13221068,61866790
150104,01-JAN-14,31-DEC-14,As Submitted,58700742,58387755,180043817
150109,01-JAN-14,31-DEC-14,As Submitted,207951963,410316652,415620740
150112,01-JAN-14,31-DEC-14,As Submitted,202668600,206487570,289532313
150113,01-JAN-14,31-DEC-14,As Submitted,111387448,160955333,230254392
150115,01-JUL-14,30-JUN-15,As Submitted,119804359,104785297,219074240
150125,01-JUL-14,30-JUN-15,Settled,383336815,655264740,715648711
150126,01-JAN-14,31-DEC-14,Amended,161298234,248993668,274913267
150128,01-JAN-14,31-DEC-14,Settled,139878703,322190943,312031588
150129,01-JAN-14,31-DEC-14,Amended,37129665,25678711,105366105
150133,01-MAR-14,28-FEB-15,Settled,61318792,150620993,311717287
150146,01-JAN-14,31-DEC-14,Settled,33441364,34352352,109378209
150149,01-JAN-14,31-DEC-14,Settled,55257007,73985730,46524694
150150,01-APR-14,31-MAR-15,Settled,85491835,190840823,328263060
150153,01-JUL-14,30-JUN-15,Settled,103574159,331015130,103509913
150154,01-JAN-14,30-SEP-14,Settled,60752658,151736460,125099385
150157,01-JUL-14,30-JUN-15,Amended,113538192,206316694,269648404
150158,01-JAN-14,31-DEC-14,Amended,122250337,247319847,385230577
150160,01-JAN-14,31-DEC-14,Settled,90261875,99493745,181548389
150161,01-JAN-14,31-DEC-14,Amended,164510661,302056573,266002935
150162,01-JAN-14,31-DEC-14,Amended,467118808,805129492,1037606848
150164,01-JAN-14,31-DEC-14,As Submitted,30475670,28299821,52076043
150165,01-JAN-14,31-DEC-14,Settled,53313219,30598433,176317042
150166,01-JAN-14,31-DEC-14,Settled,21427125,42359789,33102121
150167,01-JAN-14,31-DEC-14,Settled,65083202,178865498,152609542
150168,01-JAN-14,31-DEC-14,Settled,45936116,207935280,161653396
150169,01-JAN-14,31-DEC-14,Settled,246049906,641295487,406991942
150172,01-JAN-14,31-DEC-14,Settled,17099423,3788914,83502490
150173,01-JAN-14,31-DEC-14,Settled,201826468,396360565,509991318
150175,01-OCT-13,30-SEP-14,Settled,40223791,90089565,67788297
150176,01-JAN-14,31-DEC-14,Amended,24239985,75529413,19403127
150177,01-JAN-14,31-DEC-14,Settled,25206707,54138495,28387961
150179,01-JUL-14,30-JUN-15,As Submitted,16825589,29174737,11740443
150181,01-JUL-14,30-JUN-15,As Submitted,36163960,26786683,96608703
150182,01-JAN-14,31-DEC-14,Settled,15193666,8632461,21943413
151300,01-MAY-14,30-APR-15,Settled,,5953064,26041975
151301,01-JUL-14,30-JUN-15,Settled,,11522280,68339679
151302,01-JAN-14,31-DEC-14,Settled,,7995894,27064917
151303,01-JUL-14,30-JUN-15,Settled,,4417651,51833397
151304,01-JAN-14,31-DEC-14,Settled,,5478648,46416521
151305,01-OCT-13,30-SEP-14,Settled,,10964544,34576524
151306,01-JAN-14,31-DEC-14,Amended,,4446225,50550565
151307,01-JUL-14,30-JUN-15,Settled,,9345873,56418567
151308,01-JUL-14,30-JUN-15,Settled,,9604944,56634703
151309,01-JUL-14,30-JUN-15,Settled,,9149470,53257900
151310,01-JAN-14,31-DEC-14,Settled,,14042631,65101288
151311,01-JAN-14,31-DEC-14,As Submitted,,24249432,63353487
151312,01-JAN-14,31-DEC-14,Settled,,9352278,50136349
151313,01-JAN-14,31-DEC-14,Settled,,20640615,73904136
151314,01-JUL-14,30-JUN-15,Settled,,3215604,46055929
151315,01-OCT-13,30-SEP-14,Settled,,15391578,71409187
151316,01-JUL-14,30-JUN-15,Settled,,14865041,52134746
151317,01-JAN-14,31-DEC-14,Settled,,10565527,52141470
151318,01-JAN-14,31-DEC-14,Settled,,32663131,86297866
151319,01-OCT-13,30-SEP-14,Settled,21217069,9490753,39776470
151320,01-OCT-13,30-SEP-14,Settled,25391635,13529929,57989464
151322,01-JAN-14,31-DEC-14,Settled w/Audit,,15841567,50622849
151323,01-JAN-14,31-DEC-14,Settled,,17689056,53031536
151324,01-JAN-14,31-DEC-14,Settled w/Audit,,11523008,37159541
151325,01-JUL-14,30-JUN-15,Settled,14531860,16828500,21218859
151326,01-SEP-14,31-DEC-14,Settled,,5145742,18907955
151327,01-JAN-14,31-DEC-14,Settled,,10446907,50675564
151328,01-JAN-14,31-DEC-14,Settled,,26673127,114100292
151329,01-JAN-14,31-DEC-14,Settled,,23350766,106727223
151330,01-JAN-14,31-DEC-14,Settled,38827384,29858852,62139710
151331,01-JAN-14,31-DEC-14,Settled,,29543632,81744510
151332,01-JAN-14,31-DEC-14,Settled,,17827218,74015354
151333,01-JAN-14,31-DEC-14,Settled,,9707744,50007226
151334,01-JAN-14,31-DEC-14,Settled,,15776076,42632813
151335,01-JUL-14,30-JUN-15,Settled,,12789063,48262235
152007,01-SEP-14,31-AUG-15,Settled,17345025,47457120,
152008,01-SEP-14,31-AUG-15,Settled,16750125,56868811,
152012,01-SEP-14,31-AUG-15,Settled,22382057,79539168,
152013,01-SEP-14,31-AUG-15,As Submitted,16623183,40087846,
152014,01-JAN-14,31-DEC-14,Settled,23121324,62332020,
152016,01-JUL-14,30-JUN-15,As Submitted,10799399,30851633,
152018,01-DEC-13,31-AUG-14,Settled,9294564,41917368,
152018,01-SEP-14,31-AUG-15,Settled,12960506,54222542,
152020,01-JUL-14,30-JUN-15,Settled,40531762,120920042,126942
152021,01-JUL-14,22-OCT-14,Settled,3275024,8679665,361
152024,01-FEB-14,31-JAN-15,Settled,18095002,74464101,
152025,01-SEP-14,31-AUG-15,Settled,14066816,34632007,
152026,01-JAN-14,30-DEC-14,Settled,7668033,18800221,
152027,01-NOV-13,31-OCT-14,Settled,10083023,20839322,
152028,01-NOV-13,31-OCT-14,Settled,17717131,58037085,
153025,01-JAN-14,31-DEC-14,Settled,21047900,60077918,2964897
153028,01-JAN-14,31-DEC-14,Settled,33804579,66486303,15343147
153030,01-OCT-13,30-SEP-14,Settled,8378095,22100204,12368
153037,01-JAN-14,31-DEC-14,Amended,16198641,42443081,15306768
153039,01-JAN-14,31-DEC-14,Settled,11209160,13058711,12178455
153042,01-JAN-14,31-DEC-14,Settled,10682562,14796369,587013
153043,01-JAN-14,31-DEC-14,As Submitted,16928486,47278638,
154005,01-JAN-14,31-DEC-14,Settled,4086873,4512130,
154009,01-JUL-14,30-JUN-15,Settled,16322757,5452948,14697952
154011,01-JUL-14,30-JUN-15,Settled,6206659,2624165,6199502
154014,01-JUL-14,30-JUN-15,Settled,17510697,3961002,14902760
154018,01-JUL-14,30-JUN-15,Settled,30862180,292679,
154019,01-JUL-14,30-JUN-15,Settled,31586855,354869,
154020,01-JUL-14,30-JUN-15,Settled,19667613,5131566,23827947
154021,01-JUL-14,30-JUN-15,Settled,4911405,4071042,3440256
154024,01-AUG-14,31-JUL-15,Settled,11869735,40809495,3463165
154031,01-JUL-14,30-JUN-15,Settled,30787438,6813536,28527090
154035,01-JUL-14,30-JUN-15,Settled,13761927,3968856,20120981
154041,01-JAN-14,31-DEC-14,Settled,8028887,24707659,711900
154047,01-SEP-14,31-AUG-15,Settled,9081476,26405906,43546
154050,01-JUL-14,30-JUN-15,Settled,9578789,3666963,14444387
154051,01-JAN-14,31-DEC-14,Settled,13029517,35193865,2499782
154052,01-JUL-14,30-JUN-15,Settled,8361420,3832559,7361091
154053,01-JUL-14,30-JUN-15,Settled,15452592,4776365,21024147
154054,01-JAN-14,31-DEC-14,Settled,6489509,15918134,
154055,01-JAN-14,31-DEC-14,Settled,9183128,13979200,3441604
154056,01-JUL-14,30-JUN-15,Settled,30704853,274095,
154057,01-JAN-14,31-DEC-14,Settled,4775552,12979514,
154058,01-JAN-14,31-DEC-14,Settled,6823287,12143861,
154059,01-JAN-14,31-DEC-14,Settled,10325608,20643200,4714385
160001,01-NOV-13,31-OCT-14,Settled,64627174,48483597,93612933
160005,01-JUL-14,30-JUN-15,Settled,59852697,42739135,79199344
160008,01-OCT-13,30-SEP-14,Settled,20179239,14128884,34085907
160013,01-JAN-14,31-DEC-14,As Submitted,32901900,23982652,78500168
160016,01-JAN-14,31-DEC-14,As Submitted,76674441,99274432,157443469
160024,01-JAN-14,31-DEC-14,Settled,105649820,221464476,242167903
160028,01-JUL-14,30-JUN-15,Amended,95764639,222463386,212365862
160029,01-JUL-14,30-JUN-15,Settled,124812606,219020914,168921354
160030,01-JUL-14,30-JUN-15,Settled,156790880,234522844,268154398
160032,01-JUL-14,30-JUN-15,Settled,31593093,19397976,51978392
160033,01-JUL-14,30-JUN-15,As Submitted,272859204,452772095,466767296
160040,01-JUL-14,30-JUN-15,As Submitted,29049589,35637083,70715598
160045,01-JAN-14,31-DEC-14,Amended,279594812,480547127,451114379
160047,01-JAN-14,31-DEC-14,As Submitted,79118244,121768324,154057252
160057,01-JUL-14,30-JUN-15,Settled,149751909,159223675,244071372
160058,01-JUL-14,30-JUN-15,As Submitted,971713253,1717136064,1524894472
160064,01-JUL-14,30-JUN-15,Amended,233486262,306903807,461565763
160067,01-JUL-14,30-JUN-15,Settled,203796371,166992721,530406334
160069,01-JUL-14,30-JUN-15,Settled,110626272,206613373,142174728
160079,01-JUL-14,30-JUN-15,Settled,231858359,330965222,686352266
160080,01-JUL-14,30-JUN-15,As Submitted,86318314,121371150,129698300
160082,01-JAN-14,31-DEC-14,As Submitted,401019398,1148512778,674440941
160083,01-JUL-14,30-JUN-15,Amended,523925380,1383720184,1014092911
160089,01-MAY-14,30-APR-15,Settled,66510252,78304986,155407915
160101,01-JUL-14,30-JUN-15,Settled,77202658,48726457,114208759
160104,01-JAN-14,31-DEC-14,Settled,54744634,87451141,109061823
160110,01-JAN-14,31-DEC-14,Settled w/Audit,164054860,227056987,302622570
160112,01-JUL-14,30-JUN-15,Settled,57170283,48412713,124348692
160117,01-JAN-14,31-DEC-14,Settled,87275360,107556726,153594757
160122,01-OCT-13,30-SEP-14,Settled,33541368,28968813,79347736
160124,01-JUL-14,30-JUN-15,As Submitted,32629683,15219555,46713404
160146,01-JAN-14,31-DEC-14,As Submitted,105732831,180769483,134338973
160147,01-JAN-14,31-DEC-14,Settled,33416483,24074426,54446516
160153,01-JUL-14,30-JUN-15,Amended,139062942,285805185,155906888
160157,30-MAY-14,31-DEC-14,Settled,4444750,5877302,
161300,01-JUL-14,30-JUN-15,Settled,,1178617,7671221
161301,01-JUL-14,30-JUN-15,Settled,,8017480,18464810
161302,01-JUL-14,30-JUN-15,As Submitted,,25946205,43722018
161303,01-JUL-14,30-JUN-15,Settled,,7621887,20719959
161304,01-JUL-14,30-JUN-15,Settled,,2484689,32011837
161305,01-JUL-14,30-JUN-15,Settled,,1673359,10102346
161306,01-JAN-14,31-DEC-14,Reopened,,6170233,36741187
161307,01-JUL-14,30-JUN-15,Settled,,7337981,23415110
161308,01-JUL-14,30-JUN-15,Settled,,6673026,20371293
161309,01-JUL-14,30-JUN-15,Settled,,6249225,37134316
161310,01-JUL-14,30-JUN-15,As Submitted,,1037940,11013055
161311,01-JUL-14,30-JUN-15,Settled,,1361055,9371009
